incident_id,site,incident_date,incident_type,severity,compliance_score,description,root_cause,response_time_hours,status
INC-04700,SITE-006,2026-07-18,Leak,High,52.1,Land go level very me personal sort government.,Corrosion,22.1,Open
INC-01615,SITE-002,2024-03-15,spill,Low,87.1,Training particular find professor particularly human sit use on school.,,9.9,Under Investigation
INC-00396,SITE-004,2024-06-11,Fire,Medium,73.8,Lay international middle recently week major girl plan.,Third-party Damage,8.6,Closed
INC-04176,SITE-006,2024-02-08,Equipment Failure,Critical,40.9,Read record almost role leave possible future compare.,Material Fatigue,2.8,Open
INC-00674,SITE-006,2026-01-08,Spill,High,53.2,Idea culture conference how.,Operator Error,9.7,Open
INC-04927,SITE-005,2026-04-01,,Medium,75.2,Process weight five note skill moment interesting option.,Sensor Malfunction,11.2,Under Investigation
INC-00623,SITE-001,2023-10-01,Spill,Lo,90.7,Field game draw collection form pay race act property myself fly left.,Sensor Malfunction,1.9,Open
INC-04295,SITE-003,2025-06-12,Equipment Failure,,63.0,Reality idea hear including whom party.,Corrosion,12.6,Under Investigation
INC-05169,SITE-005,2025-02-19,Equipment Failure,Medium,89.9,Join reduce action west citizen school large find star mouth business account trip green public recent.,Operator Error,14.4,Closed
INC-00124,SITE-005,03/27/2026,Fire,High,75.6,Forward within nor money some deal again.,Operator Error,4.5,Open
INC-02689,SITE-006,2023-07-24,Near Miss,High,60.9,Others discussion economy source thing culture.,Operator Error,7.1,Closed
INC-03514,SITE-005,2026-05-29,Fire,Critical,39.8,Catch through interview anything Mr near main skin score skill accept.,Material Fatigue,3.6,Open
INC-05908,SITE-003,2025-10-31,Leak,Medium,74.5,Wife class his me evening might reason only major.,Material Fatigue,11.5,Closed
INC-00588,SITE-005,2024-03-09,Near Miss,Medium,71.0,Them pretty study likely front future there.,Third-party Damage,15.6,Closed
INC-01856,SITE-003,11/11/2024,Leak,,70.5,Everyone side note item message dog.,Sensor Malfunction,19.6,Under Investigation
INC-00520,SITE-001,2026-06-09,Near Miss,Low,86.3,Alone from no process later member mention some body building along son space local environment personal use.,Material Fatigue,4.2,Open
INC-00776,SITE-005,2024-05-29,Near Miss,High,64.4,Paper edge soldier court science sit night travel fire add view gun relate hand through and.,Sensor Malfunction,6.2,Under Investigation
INC-03226,SITE-004,01/18/2025,Near Miss,low ,90.2,Our money sing reduce sport approach gas.,Operator Error,12.5,Closed
INC-02445,SITE-002,2023-11-23,Equipment Failure,LOW,92.5,Police picture step go fish contain animal continue car walk inside environmental morning so quickly marriage.,Sensor Malfunction,2.6,Open
INC-05426,SITE-006,2025-05-17,Leak,High,58.7,None teacher worker where three play.,,3.8,Open
INC-03264,SITE-002,2025-01-31,Near Miss,Medium,62.6,I late join upon benefit black affect lawyer conference describe daughter.,Third-party Damage,7.7,Under Investigation
INC-01142,SITE-004,2025-04-01,Near Miss,Medium,67.6,These role foreign different age push standard usually use book push factor.,Operator Error,13.2,Under Investigation
INC-02335,SITE-003,2023-11-16,Spill,High,47.3,Audience sit could agreement guess defense would Democrat growth.,,7.8,Under Investigation
INC-05007,SITE-004,2023-07-27,Spill,Medium,75.5,Director crime wonder ten own less hand hard.,Operator Error,3.8,Open
INC-00187,SITE-003,2024-01-22,Leak,Critical,39.1,Usually test Republican Republican play stage bed including call identify state somebody.,,2.9,Under Investigation
INC-02504,SITE-001,2023-09-12,Near Miss,high,59.7,Relationship add author look care protect best.,Valve Failure,2.7,Under Investigation
INC-01470,SITE-003,2024-04-04,Fire,Critical,48.1,Environment science information pretty she once according.,Operator Error,14.4,Under Investigation
INC-01107,SITE-006,2025-09-04T00:00:00Z,Near Miss,Medium,78.8,Most send must go who modern.,Sensor Malfunction,3.1,Under Investigation
INC-00557,SITE-006,2025-08-13,Leak,low,93.5,Within stock thus show.,Corrosion,3.5,Closed
INC-05667,SITE-006,2024-11-06,Fire,Critical,30.7,Without worry serious hotel minute time executive throughout American subject every set big with good material.,Sensor Malfunction,7.6,Under Investigation
INC-03020,SITE-002,27-Nov-2025,Equipment Failure,High,47.6,Fill film stop share responsibility yard day.,Third-party Damage,2.2,Open
INC-01454,SITE-002,2026-02-19T00:00:00Z,Near Miss,Medium,76.5,White relate every have born successful modern news bill side.,Third-party Damage,1.4,Open
INC-01825,SITE-003,2025-09-11,Equipment Failure,,69.8,Sit thought speech just meet cause become present.,Sensor Malfunction,19.3,Closed
INC-05087,SITE-004,2023-12-05,Leak,Medium,74.9,Strategy fill past song start prevent among.,Sensor Malfunction,11.8,Closed
INC-01695,SITE-005,06/20/2025,Near Miss,Low,82.8,Green really compare husband local evening owner tend.,,8.0,Open
INC-03727,SITE-006,2023-09-15,Near Miss,Medium,73.2,Others participant start.,Valve Failure,4.6,Closed
INC-04329,SITE-004,10/02/2024,Fire,Low,90.8,Treatment agree across conference.,,13.2,Under Investigation
INC-05592,SITE-002,2025-05-27,Equipment Failure,Low,89.4,Rule thus general realize about adult service begin reveal entire different adult the nature test series.,Material Fatigue,14.7,Under Investigation
INC-05923,SITE-001,11/11/2023,,Low,97.1,Physical key along seat community individual student minute.,Third-party Damage,14.9,Open
INC-00454,SITE-005,25-Jun-2025,Leak,Medium,74.0,Notice young how garden thus attorney expert way space.,Corrosion,7.3,Open
INC-05130,SITE-003,2023-10-02,Fire,high,61.0,Require Mrs wall lawyer vote behind Mr team wish return join get white small least candidate eight.,Sensor Malfunction,6.5,Under Investigation
INC-00381,SITE-002,2024-11-25,near-miss,High,63.8,Claim top collection performance white across newspaper others range discussion education remember PM among sea country dinner.,Sensor Malfunction,4.2,Closed
INC-04406,SITE-004,2024-06-15,Spill,Medium,72.6,At she huge plan.,Third-party Damage,9.1,Open
INC-05085,SITE-004,2026-09-15,Equipment Failure,High,54.3,Born plant several plan.,Material Fatigue,6.0,Open
INC-01981,SITE-005,2024-07-12,Equipment Failure,High,65.4,Newspaper training generation fill brother hospital collection tax body her among majority compare both seat place go director.,,8.1,Closed
INC-03511,SITE-003,31/10/2024,Leak,High,43.0,Miss ahead suggest imagine building debate clearly challenge head third manager improve material land price final.,Material Fatigue,2.8,Open
INC-00428,SITE-004,2023-08-08,Near Miss,High,49.9,Impact such main could laugh why power.,Valve Failure,9.6,Closed
INC-00402,SITE-002,2024-05-09,Leak,medium,65.0,Lay summer act push where teacher recent sister down federal site rest strategy own simple both heart close.,Operator Error,10.5,Closed
INC-02161,SITE-005,2025-06-18,Near Miss,Medium,71.7,Prepare process reason good plant somebody account low return field far.,Sensor Malfunction,7.2,Open
INC-01745,SITE-003,2026-07-07,Near Miss,High,53.0,Occur nearly account camera attention spend kid service provide your already toward discuss but through increase lot skin one.,Material Fatigue,6.1,Under Investigation
INC-02989,SITE-003,2026-01-06,Spill,Critical,39.2,Policy industry future affect agreement seek situation.,Valve Failure,15.0,Closed
INC-04235,SITE-006,2026-03-07,Fire,High,52.2,Least realize summer bad book produce sense.,Third-party Damage,16.9,Under Investigation
INC-02289,SITE-003,2025-04-30,Spill,Low,75.3,Growth study must reach black lot describe really.,Third-party Damage,18.1,Under Investigation
INC-02179,SITE-001,2025-03-08,Equipment Failure,Medium,78.2,Pass goal play our voice close how teacher growth join near artist.,,7.9,Open
INC-01534,SITE-006,2026-07-16,Spill,High,62.4,To level thought series since collection interview resource.,Material Fatigue,11.2,Under Investigation
INC-01730,SITE-003,2024-03-29,Leak,Critical,43.1,Power anyone fear training rather ability serious vote career office ever music forward.,Valve Failure,7.6,Closed
INC-04458,SITE-006,2026-09-14,Leak,High,45.9,Low three manager thought next the family truth network anyone Mrs.,Corrosion,2.2,Open
INC-04248,SITE-001,2025-10-07,Leak,High,65.6,Also base crime idea door rate research chair how own trade early growth under decide question who.,Material Fatigue,9.2,Open
INC-04136,SITE-001,2025-05-10,,Medium,86.9,Allow art near season.,Operator Error,4.7,Open
INC-02262,SITE-004,2024-01-07,Near Miss,Low,96.9,Only after affect bad claim affect artist often message agency wait board executive skin poor similar part.,Operator Error,3.4,Closed
INC-00094,SITE-003,2026-07-10,Leak,Critical,48.1,Start foreign collection around modern.,,3.3,Closed
INC-00486,SITE-006,2023-12-31,Near Miss,High,66.5,Maintain data citizen less big television seem claim.,Corrosion,5.3,Under Investigation
INC-02499,SITE-001,13/10/2023,Near Miss,Medium,67.7,Must try space still fast model leave hour think.,Sensor Malfunction,17.1,Closed
INC-05566,SITE-001,2024-09-23,Equipment Failure,Low,83.7,Painting personal wife first.,Material Fatigue,4.0,Closed
INC-03826,SITE-004,2023-07-28,Spill,Low,89.9,Station capital room system hand ten under today performance spend.,Valve Failure,7.1,Open
INC-00191,SITE-003,2023-08-07,Equipment Failure,High,51.0,Need beat forget worker eat.,Corrosion,14.0,Closed
INC-02035,SITE-003,26-Aug-2024,Equipment  Failure,High,58.5,Strategy spend campaign along new even bed the they kind.,,0.4,Closed
INC-00613,SITE-003,2025-07-07T00:00:00Z,Leak,Critical,35.0,Laugh force report program table.,Operator Error,6.3,Open
INC-03185,SITE-003,2026-02-11,Spill,Critical,38.9,Indeed together rather area central baby police.,Operator Error,0.4,Under Investigation
INC-03397,SITE-004,2024-01-15,Spill,Low,89.2,Another along long news month common politics.,Material Fatigue,11.8,Open
INC-02599,SITE-005,07/07/2025,Near Miss,Medium,86.7,Likely follow area through various example industry example.,Valve Failure,5.7,Closed
INC-01705,SITE-003,2023-11-11,SPILL,Critical,39.3,Decide in character happen anyone trade start very seven.,,17.0,Closed
INC-00376,SITE-005,2025-04-05,Near Miss,Low,96.5,Help work too or ability to computer.,Third-party Damage,9.7,Open
INC-03407,SITE-006,2024-11-12,Spill,Critical,14.1,Government including professional anything garden side girl.,Operator Error,2.4,Open
INC-01621,SITE-006,2025-09-12,Leak,High,60.8,Child third others simple arrive choice staff training as many she machine first century on particular exactly.,Sensor Malfunction,2.7,Open
INC-05078,SITE-005,2025-03-02,Spill,Low,92.9,Firm everybody ready someone as ahead list raise current order particular.,Corrosion,8.5,Under Investigation
INC-05666,SITE-003,2026-01-27,Fire,Critical,30.2,Attorney soon successful last analysis voice set image do.,Corrosion,16.6,Under Investigation
INC-01520,SITE-004,2024-07-31,Near Miss,,64.4,Role card western apply economic at card miss employee boy hospital real brother.,Sensor Malfunction,5.9,Closed
INC-04486,SITE-004,2025-11-27,Near Miss,Critical,63.7,Space cold local along low full.,Valve Failure,9.6,Under Investigation
INC-00496,SITE-002,2025-05-04,Leak,Medium,69.1,Green almost American happy discover bar senior there instead.,Valve Failure,2.7,Open
INC-01143,SITE-003,2023-11-19,Leak,High,80.8,Senior free sea table approach none east huge degree peace happen.,Operator Error,34.9,Open
INC-04599,SITE-005,2023-12-20,Fire,Critical,56.3,Democrat part center hit do every if not science should room so now set company.,Operator Error,2.0,Closed
INC-02483,SITE-006,2025-09-11,Leak,Medium,63.1,Instead situation worry second quality we senior theory relationship despite whatever mission.,Sensor Malfunction,6.2,Closed
INC-04827,SITE-004,2024-06-03,Spill,Medium,76.5,Want over professional these four tough close list me series garden full admit light government.,Material Fatigue,3.8,Under Investigation
INC-02342,SITE-006,2025-05-28,Leak,Critical,57.9,Instead day region affect notice provide apply shake explain both American resource.,Operator Error,7.3,Closed
INC-04319,SITE-001,2026-03-04,Equipment Failure,Medium,79.7,Speech record to street task her manage this receive ground lose trial stay.,Operator Error,4.0,Under Investigation
INC-01041,SITE-001,2024-06-08,Equipment Failure,Medium,80.3,Study view his individual defense attack care guess wide assume either appear.,,19.1,Under Investigation
INC-00306,SITE-003,26/12/2025,leak,High,50.3,Relate direction wonder next paper also ever himself word.,Material Fatigue,10.9,Open
INC-03212,SITE-005,2026-01-07,Near Miss,Low,100.0,Late tell piece however so officer account she.,Material Fatigue,3.2,Open
INC-02813,SITE-005,2024-10-19,SPILL,High,83.6,Prevent take education hundred experience sit sign thank daughter high husband every nice member we too suffer light blood.,Material Fatigue,8.2,Closed
INC-01547,SITE-004,2026-07-15,Spill,Low,85.7,Reflect indeed newspaper summer loss college analysis apply strategy stop stage half.,,5.6,Open
INC-00405,SITE-003,2024-05-07,Leak,Medium,71.2,Always control raise tax gas ask suggest.,Corrosion,10.6,Open
INC-00217,SITE-006,26/06/2024,Spill,Medium,59.5,Always opportunity owner him others control.,Corrosion,6.1,Closed
INC-05782,SITE-004,08-Dec-2023,Spill, medium,78.5,Month share home apply a.,Corrosion,5.5,Open
INC-00791,SITE-003,2024-08-30,Spill,Crit,49.6,Drug interest manager figure above throughout economy turn father social.,Operator Error,0.6,Open
INC-03524,SITE-002,2023-10-12,Fire,Medium,73.9,Series summer perform quality.,Corrosion,8.8,Open
INC-00257,SITE-001,2024-07-19,Fire,Critical,67.0,Be hotel despite sign mission experience song administration record catch.,Valve Failure,15.9,Closed
INC-05342,SITE-003,2025-07-28,Leak,High,53.8,Manage large rich everyone respond similar particularly crime stay whom.,Sensor Malfunction,6.5,Under Investigation
INC-01385,SITE-005,2023-10-03,Fire,Medium,76.1,Us door choice recently meeting you available star tax director respond from.,Valve Failure,2.0,Under Investigation
INC-00467,SITE-003,2024-04-17,Leak,Low,89.7,Policy throw enough certainly understand military with edge section long age raise animal yet environmental car positive detail.,,2.6,Closed
INC-05501,SITE-003,12/10/2025,Leak, High,75.3,Most voice view exactly commercial travel minute claim will international.,Valve Failure,6.4,Under Investigation
