record_id,dataset,issue_type,detail
INC-03996,incidents,dirty_label:incident_type,Fire -> FIRE
INC-03999,incidents,dirty_label:incident_type,Spill -> spill
INC-04000,incidents,dirty_label:severity,Critical -> Crit
INC-04001,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-18T00:00:00Z
INC-04001,incidents,missing_required_field:severity,
INC-04003,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 03/30/2025
INC-04004,incidents,dirty_label:incident_type,Spill ->  spill 
INC-04006,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-05-06T00:00:00Z
INC-04007,incidents,dirty_label:incident_type,Leak -> leak
INC-04007,incidents,future_date:incident_date,2026-08-03
INC-04009,incidents,dirty_label:severity,Medium -> MEDIUM
INC-04012,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-02-16T00:00:00Z
INC-04014,incidents,dirty_label:severity,High -> high
INC-04014,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 07-Feb-2025
INC-04018,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 01/27/2026
INC-04024,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 12/02/2024
INC-04025,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 21/04/2024
INC-04031,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-04031,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-02-17T00:00:00Z
INC-04032,incidents,dirty_label:severity,Low -> low 
INC-04032,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 04/09/2024
INC-04033,incidents,missing_required_field:incident_type,
INC-04036,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 04/10/2026
INC-04037,incidents,dirty_label:severity,High -> HIGH
INC-04038,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 27/07/2024
INC-04041,incidents,missing_required_field:incident_type,
INC-04045,incidents,dirty_label:incident_type,Near Miss -> Near  Miss
INC-04046,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-24T00:00:00Z
INC-04047,incidents,missing_required_field:incident_type,
INC-04048,incidents,missing_required_field:severity,
INC-04052,incidents,missing_required_field:severity,
INC-04053,incidents,dirty_label:incident_type,Fire -> fire
INC-04053,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-06-25T00:00:00Z
INC-04055,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/17/2024
INC-04059,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 12/14/2024
INC-04063,incidents,dirty_label:severity,Low -> low 
INC-04064,incidents,dirty_label:incident_type,Spill -> SPILL
INC-04067,incidents,dirty_label:severity,Low -> low 
INC-04068,incidents,dirty_label:incident_type,Leak -> LEAK
INC-04068,incidents,missing_required_field:incident_type,
INC-04076,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 01/29/2025
INC-04082,incidents,missing_required_field:severity,
INC-04085,incidents,out_of_range:compliance_score,-5.0
INC-04086,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/29/2024
INC-04089,incidents,dirty_label:severity,High -> Hi
INC-04089,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 25/12/2023
INC-04093,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-04096,incidents,missing_required_field:incident_type,
INC-04098,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/11/2024
INC-04099,incidents,dirty_label:severity,Critical -> crit
INC-04102,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 09/09/2023
INC-04105,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-08-04T00:00:00Z
INC-04107,incidents,missing_required_field:severity,
INC-04110,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 06/02/2026
INC-04110,incidents,missing_required_field:severity,
INC-04111,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/30/2025
INC-04113,incidents,missing_required_field:severity,
INC-04114,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-04119,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-04119,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 05/14/2025
INC-04126,incidents,missing_required_field:incident_type,
INC-04127,incidents,dirty_label:severity,Medium -> medium
INC-04129,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/09/2025
INC-04130,incidents,missing_required_field:severity,
INC-04130,incidents,missing_required_field:incident_type,
INC-04131,incidents,dirty_label:incident_type,Leak ->  Leak
INC-04131,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 06-Aug-2023
INC-04136,incidents,missing_required_field:incident_type,
INC-04139,incidents,dirty_label:severity,Medium ->  medium
INC-04141,incidents,dirty_label:severity,Medium ->  medium
INC-04142,incidents,missing_required_field:severity,
INC-04146,incidents,dirty_label:incident_type,Spill -> spill
INC-04146,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 24-Mar-2024
INC-04147,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-04148,incidents,missing_required_field:severity,
INC-04149,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-04150,incidents,dirty_label:severity,Low -> LOW
INC-04150,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 05-Aug-2023
INC-04152,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-04153,incidents,out_of_range:compliance_score,-5.0
INC-04156,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 21/04/2026
INC-04156,incidents,missing_required_field:incident_type,
INC-04157,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 03/07/2026
INC-04157,incidents,missing_required_field:incident_type,
INC-04160,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 25-Dec-2023
INC-04161,incidents,missing_required_field:severity,
INC-04166,incidents,missing_required_field:severity,
INC-04168,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-04170,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 15/08/2023
INC-04173,incidents,dirty_label:severity,Medium -> MEDIUM
INC-04174,incidents,dirty_label:incident_type,Leak -> LEAK
INC-04175,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 25/12/2023
INC-04178,incidents,dirty_label:incident_type,Leak -> leak
INC-04178,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 17-Sep-2024
INC-04179,incidents,dirty_label:incident_type,Leak -> leak
INC-04184,incidents,dirty_label:incident_type,Spill ->  spill 
INC-04187,incidents,dirty_label:severity,Medium -> medium
INC-04190,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-04191,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-04192,incidents,dirty_label:incident_type,Leak -> leak
INC-04193,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/18/2025
INC-04193,incidents,missing_required_field:severity,
INC-04195,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 01/27/2024
INC-04198,incidents,missing_required_field:incident_type,
INC-04200,incidents,dirty_label:severity,Critical -> CRITICAL
INC-04202,incidents,dirty_label:severity,High ->  High
INC-04202,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/28/2025
INC-04203,incidents,dirty_label:incident_type,Near Miss -> Near  Miss
INC-04205,incidents,dirty_label:incident_type,Near Miss -> Near  Miss
INC-04209,incidents,dirty_label:incident_type,Equipment Failure -> equipment failure
INC-04211,incidents,dirty_label:severity,Low -> low
INC-04213,incidents,missing_required_field:severity,
INC-04214,incidents,dirty_label:incident_type,Spill -> spill
INC-04215,incidents,dirty_label:severity,Critical ->  Critical
INC-04215,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-04217,incidents,missing_required_field:incident_type,
INC-04218,incidents,dirty_label:severity,Medium -> Med
INC-04219,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/10/2024
INC-04220,incidents,dirty_label:severity,Low -> LOW
INC-04222,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 26/06/2025
INC-04224,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 02-May-2026
INC-04227,incidents,dirty_label:severity,High -> high
INC-04228,incidents,dirty_label:severity,Low -> Lo
INC-04231,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 17/02/2026
INC-04231,incidents,missing_required_field:severity,
INC-04232,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-04233,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 10/15/2025
INC-04234,incidents,dirty_label:incident_type,Equipment Failure -> equipment failure
INC-04234,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 10-May-2024
INC-04236,incidents,dirty_label:severity,High -> high
INC-04236,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 24-Jan-2026
INC-04239,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 12/03/2025
INC-04240,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 01/12/2025
INC-04241,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 01/06/2024
INC-04243,incidents,dirty_label:severity,Critical -> crit
INC-04244,incidents,dirty_label:incident_type,Fire -> FIRE
INC-04244,incidents,missing_required_field:incident_type,
INC-04245,incidents,dirty_label:severity,Medium -> medium
INC-04247,incidents,dirty_label:severity,Medium ->  medium
INC-04247,incidents,out_of_range:compliance_score,-5.0
INC-04250,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 06/18/2025
INC-04252,incidents,missing_required_field:incident_type,
INC-04262,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 03/11/2024
INC-04263,incidents,missing_required_field:incident_type,
INC-04264,incidents,future_date:incident_date,2026-09-19
INC-04267,incidents,missing_required_field:severity,
INC-04268,incidents,dirty_label:severity,High -> Hi
INC-04269,incidents,dirty_label:severity,High -> Hi
INC-04269,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-06-05T00:00:00Z
INC-04270,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 02-May-2025
INC-04274,incidents,dirty_label:severity,Low -> low
INC-04275,incidents,missing_required_field:severity,
INC-04276,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 03-Jan-2025
INC-04276,incidents,out_of_range:compliance_score,-5.0
INC-04277,incidents,dirty_label:severity,High -> Hi
INC-04277,incidents,missing_required_field:incident_type,
INC-04278,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-10-24T00:00:00Z
INC-04280,incidents,dirty_label:severity,Low -> low 
INC-04281,incidents,dirty_label:severity,High -> HIGH
INC-04283,incidents,dirty_label:incident_type,Leak -> leak
INC-04286,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-04287,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-04289,incidents,dirty_label:severity,Medium -> Medium 
INC-04289,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 10/26/2024
INC-04290,incidents,dirty_label:incident_type,Spill ->  spill 
INC-04293,incidents,dirty_label:severity,Medium -> MEDIUM
INC-04293,incidents,out_of_range:compliance_score,115.7
INC-04294,incidents,dirty_label:incident_type,Spill ->  spill 
INC-04295,incidents,missing_required_field:severity,
INC-04297,incidents,dirty_label:severity,High -> Hi
INC-04298,incidents,dirty_label:severity,Medium -> Medium 
INC-04298,incidents,dirty_label:incident_type,Spill -> Spill 
INC-04298,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/05/2023
INC-04299,incidents,missing_required_field:incident_type,
INC-04300,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 04-May-2024
INC-04301,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-04306,incidents,dirty_label:severity,Medium -> MEDIUM
INC-04306,incidents,missing_required_field:incident_type,
INC-04307,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 03/03/2026
INC-04309,incidents,missing_required_field:severity,
INC-04310,incidents,out_of_range:compliance_score,150.0
INC-04312,incidents,dirty_label:incident_type,Leak -> leak 
INC-04312,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 15/06/2026
INC-04313,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-04318,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 12/14/2025
INC-04324,incidents,dirty_label:severity,High -> high
INC-04324,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-04325,incidents,out_of_range:compliance_score,104.0
INC-04327,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 12/22/2023
INC-04329,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 10/02/2024
INC-04330,incidents,dirty_label:severity,Low -> LOW
INC-04331,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 26/01/2026
INC-04332,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 10-Jul-2024
INC-04333,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 28/09/2024
INC-04334,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-04334,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/10/2025
INC-04340,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/18/2025
INC-04341,incidents,dirty_label:incident_type,Spill ->  spill 
INC-04342,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 16-Jan-2026
INC-04345,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 26-Dec-2024
INC-04346,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-08-11T00:00:00Z
INC-04347,incidents,missing_required_field:incident_type,
INC-04349,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-12-03T00:00:00Z
INC-04351,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 12-Feb-2024
INC-04352,incidents,dirty_label:incident_type,Spill -> Spill 
INC-04357,incidents,out_of_range:compliance_score,-12.3
INC-04360,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-04361,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 16-Jan-2024
INC-04364,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-03-23T00:00:00Z
INC-04367,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-04368,incidents,missing_required_field:incident_type,
INC-04370,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/30/2023
INC-04371,incidents,dirty_label:severity,Medium ->  medium
INC-04372,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/16/2023
INC-04373,incidents,missing_required_field:incident_type,
INC-04374,incidents,dirty_label:severity,Medium -> medium
INC-04378,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 31/12/2023
INC-04381,incidents,dirty_label:incident_type,Spill ->  spill 
INC-04382,incidents,dirty_label:severity,Medium -> Medium 
INC-04386,incidents,missing_required_field:severity,
INC-04387,incidents,dirty_label:incident_type,Fire -> Fire 
INC-04389,incidents,dirty_label:severity,Medium -> medium
INC-04392,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 01/28/2026
INC-04393,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-06T00:00:00Z
INC-04393,incidents,missing_required_field:severity,
INC-04394,incidents,dirty_label:incident_type,Near Miss -> Near  Miss
INC-04395,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 04-Feb-2026
INC-04396,incidents,dirty_label:incident_type,Leak -> leak
INC-04402,incidents,future_date:incident_date,2026-08-11
INC-04405,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 02/08/2025
INC-04408,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-12-12T00:00:00Z
INC-04410,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 19/06/2024
INC-04412,incidents,dirty_label:severity,Medium -> medium
INC-04412,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/01/2024
