record_id,dataset,issue_type,detail
INC-03336,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 01-Dec-2025
INC-03337,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-03338,incidents,dirty_label:severity,Low ->  Low
INC-03339,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-09T00:00:00Z
INC-03343,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-07T00:00:00Z
INC-03344,incidents,dirty_label:incident_type,Near Miss -> Near  Miss
INC-03345,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 04-Jul-2026
INC-03346,incidents,dirty_label:incident_type,Leak -> LEAK
INC-03346,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/06/2025
INC-03347,incidents,missing_required_field:severity,
INC-03353,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-08-03T00:00:00Z
INC-03353,incidents,missing_required_field:severity,
INC-03356,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-03356,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-09-18T00:00:00Z
INC-03357,incidents,missing_required_field:severity,
INC-03358,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-09-16T00:00:00Z
INC-03359,incidents,missing_required_field:severity,
INC-03360,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 19-Mar-2026
INC-03361,incidents,invalid_coordinates,"coordinates (0,0)"
INC-03361,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-03363,incidents,dirty_label:severity,Medium -> medium
INC-03365,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-03365,incidents,missing_required_field:severity,
INC-03368,incidents,missing_required_field:incident_type,
INC-03369,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/18/2023
INC-03370,incidents,dirty_label:severity,Medium -> MEDIUM
INC-03371,incidents,dirty_label:severity,Critical -> crit
INC-03376,incidents,dirty_label:severity,Critical -> critical
INC-03377,incidents,dirty_label:incident_type,Equipment Failure -> equipment failure
INC-03378,incidents,missing_required_field:incident_type,
INC-03379,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-28T00:00:00Z
INC-03379,incidents,future_date:incident_date,2026-08-30
INC-03382,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 04/06/2024
INC-03386,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 06/05/2026
INC-03386,incidents,out_of_range:compliance_score,-0.5
INC-03387,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 13/11/2024
INC-03389,incidents,dirty_label:severity,Medium -> MEDIUM
INC-03390,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-07T00:00:00Z
INC-03391,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 07/14/2025
INC-03395,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-04-26T00:00:00Z
INC-03399,incidents,missing_required_field:incident_type,
INC-03401,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 22-Dec-2024
INC-03401,incidents,out_of_range:compliance_score,-12.3
INC-03402,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 06/11/2023
INC-03403,incidents,future_date:incident_date,2026-08-31
INC-03405,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-12-12T00:00:00Z
INC-03405,incidents,missing_required_field:severity,
INC-03405,incidents,missing_required_field:incident_type,
INC-03412,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 10/14/2025
INC-03413,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 25-Mar-2024
INC-03414,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-02-17T00:00:00Z
INC-03418,incidents,dirty_label:severity,Medium -> MEDIUM
INC-03418,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 09-Nov-2025
INC-03419,incidents,dirty_label:severity,High -> Hi
INC-03421,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 21-Dec-2023
INC-03424,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-03425,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 13-Jul-2024
INC-03427,incidents,dirty_label:incident_type,Fire ->  fire
INC-03427,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 05/04/2026
INC-03428,incidents,missing_required_field:severity,
INC-03429,incidents,future_date:incident_date,2026-10-03
INC-03434,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-12T00:00:00Z
INC-03435,incidents,missing_required_field:incident_type,
INC-03438,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-03438,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-11-21T00:00:00Z
INC-03439,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 02-Aug-2024
INC-03440,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 06/27/2026
INC-03443,incidents,dirty_label:incident_type,Spill -> spill
INC-03443,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 25/02/2024
INC-03446,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 12/22/2024
INC-03450,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 23-Feb-2026
INC-03451,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-30T00:00:00Z
INC-03453,incidents,dirty_label:severity,Low -> low
INC-03453,incidents,missing_required_field:severity,
INC-03454,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 14-Dec-2024
INC-03456,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-03457,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 20-Aug-2023
INC-03459,incidents,dirty_label:incident_type,Leak -> leak
INC-03464,incidents,dirty_label:severity,High -> Hi
INC-03464,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 06/06/2024
INC-03465,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 10/14/2024
INC-03468,incidents,dirty_label:severity,Critical -> critical
INC-03469,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 30-Dec-2023
INC-03474,incidents,dirty_label:severity,High ->  High
INC-03476,incidents,missing_required_field:severity,
INC-03479,incidents,dirty_label:incident_type,Leak -> LEAK
INC-03479,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-06-13T00:00:00Z
INC-03480,incidents,dirty_label:severity,Low ->  Low
INC-03481,incidents,dirty_label:incident_type,Spill ->  spill 
INC-03484,incidents,dirty_label:severity,Low -> low
INC-03488,incidents,dirty_label:incident_type,Near Miss -> Near  Miss
INC-03488,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/06/2025
INC-03489,incidents,invalid_coordinates,"coordinates (0,0)"
INC-03489,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-08-03T00:00:00Z
INC-03490,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-19T00:00:00Z
INC-03491,incidents,dirty_label:severity,Low -> Lo
INC-03491,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-03498,incidents,dirty_label:severity,Low ->  Low
INC-03500,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 22-Mar-2026
INC-03504,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 12-Apr-2026
INC-03505,incidents,missing_required_field:severity,
INC-03507,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-22T00:00:00Z
INC-03510,incidents,dirty_label:incident_type,Equipment Failure -> equipment failure
INC-03511,incidents,dirty_label:severity,High -> Hi
INC-03512,incidents,dirty_label:severity,High -> Hi
INC-03515,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 19/11/2023
INC-03519,incidents,dirty_label:severity,Medium -> Med
INC-03520,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 21-Sep-2023
INC-03521,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 11/11/2025
INC-03523,incidents,missing_required_field:severity,
INC-03528,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-03532,incidents,missing_required_field:incident_type,
INC-03537,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 27-Apr-2026
INC-03539,incidents,dirty_label:severity,High -> high
INC-03541,incidents,missing_required_field:severity,
INC-03544,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-28T00:00:00Z
INC-03544,incidents,out_of_range:compliance_score,-5.0
INC-03545,incidents,dirty_label:severity,High -> Hi
INC-03545,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 30/06/2025
INC-03551,incidents,dirty_label:severity,Low ->  Low
INC-03552,incidents,dirty_label:incident_type,Spill ->  spill 
INC-03552,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 04/29/2025
INC-03556,incidents,dirty_label:severity,High ->  High
INC-03556,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 09/30/2024
INC-03557,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-25T00:00:00Z
INC-03559,incidents,dirty_label:severity,Critical -> CRITICAL
INC-03561,incidents,dirty_label:incident_type,Spill -> SPILL
INC-03561,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 18/05/2024
INC-03566,incidents,dirty_label:severity,High -> HIGH
INC-03567,incidents,dirty_label:severity,High -> HIGH
INC-03569,incidents,dirty_label:severity,High ->  High
INC-03570,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 15/02/2024
INC-03570,incidents,missing_required_field:severity,
INC-03571,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/11/2024
INC-03573,incidents,dirty_label:severity,Low -> low
INC-03574,incidents,dirty_label:severity,High -> HIGH
INC-03577,incidents,dirty_label:severity,High -> HIGH
INC-03578,incidents,dirty_label:severity,Medium -> Medium 
INC-03578,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-03578,incidents,missing_required_field:incident_type,
INC-03579,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 09/11/2024
INC-03580,incidents,dirty_label:severity,High -> high
INC-03581,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-01T00:00:00Z
INC-03583,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 18-Jun-2026
INC-03587,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-12-02T00:00:00Z
INC-03590,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-03590,incidents,missing_required_field:severity,
INC-03591,incidents,future_date:incident_date,2026-08-27
INC-03593,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/14/2024
INC-03594,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 01-Apr-2024
INC-03596,incidents,dirty_label:severity,Medium -> Med
INC-03600,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-20T00:00:00Z
INC-03601,incidents,missing_required_field:incident_type,
INC-03601,incidents,future_date:incident_date,2026-08-08
INC-03603,incidents,missing_required_field:incident_type,
INC-03605,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 26/08/2025
INC-03606,incidents,dirty_label:severity,High -> high
INC-03616,incidents,dirty_label:severity,High -> high
INC-03616,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-30T00:00:00Z
INC-03625,incidents,missing_required_field:severity,
INC-03626,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/25/2025
INC-03627,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-03T00:00:00Z
INC-03627,incidents,missing_required_field:severity,
INC-03631,incidents,dirty_label:severity,High ->  High
INC-03635,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 04/19/2025
INC-03636,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-21T00:00:00Z
INC-03637,incidents,dirty_label:severity,High -> HIGH
INC-03638,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 30/07/2023
INC-03641,incidents,dirty_label:severity,Medium -> Med
INC-03642,incidents,missing_required_field:severity,
INC-03644,incidents,missing_required_field:severity,
INC-03646,incidents,out_of_range:compliance_score,104.0
INC-03650,incidents,dirty_label:severity,Medium -> Medium 
INC-03652,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-06-14T00:00:00Z
INC-03652,incidents,future_date:incident_date,2026-09-07
INC-03653,incidents,dirty_label:severity,Medium -> medium
INC-03655,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-24T00:00:00Z
INC-03657,incidents,missing_required_field:incident_type,
INC-03658,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 01/02/2025
INC-03663,incidents,dirty_label:severity,High -> Hi
INC-03664,incidents,invalid_coordinates,longitude=250.524302 outside valid range
INC-03667,incidents,dirty_label:severity,High -> HIGH
INC-03667,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 01/19/2024
INC-03669,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/19/2026
INC-03673,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 10-Mar-2026
INC-03682,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 12/13/2024
INC-03684,incidents,dirty_label:severity,Medium -> Medium 
INC-03685,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 10/03/2025
INC-03685,incidents,future_date:incident_date,2026-10-02
INC-03686,incidents,dirty_label:severity,High -> HIGH
INC-03686,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 17-Nov-2025
INC-03690,incidents,missing_required_field:severity,
INC-03693,incidents,dirty_label:severity,High -> HIGH
INC-03693,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-03694,incidents,missing_required_field:severity,
INC-03695,incidents,dirty_label:severity,High -> HIGH
INC-03699,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 23-Jan-2025
INC-03701,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-12-27T00:00:00Z
INC-03703,incidents,missing_required_field:incident_type,
INC-03704,incidents,dirty_label:severity,Critical -> critical
INC-03706,incidents,dirty_label:incident_type,Leak -> leak 
INC-03707,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-22T00:00:00Z
INC-03709,incidents,dirty_label:severity,High -> Hi
INC-03712,incidents,dirty_label:severity,Low ->  Low
INC-03714,incidents,dirty_label:severity,Low -> low 
INC-03718,incidents,out_of_range:compliance_score,-0.5
INC-03719,incidents,missing_required_field:severity,
INC-03721,incidents,dirty_label:incident_type,Leak -> leak 
INC-03721,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 08/08/2023
INC-03721,incidents,missing_required_field:severity,
INC-03721,incidents,future_date:incident_date,2026-08-19
INC-03722,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-03727,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-01T00:00:00Z
INC-03727,incidents,missing_required_field:incident_type,
INC-03728,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 07/02/2024
INC-03730,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 07/21/2024
INC-03731,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 14/05/2025
INC-03732,incidents,dirty_label:incident_type,Fire -> fire
INC-03733,incidents,dirty_label:incident_type,Near Miss -> Near  Miss
INC-03735,incidents,dirty_label:severity,Low -> low 
INC-03741,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-03742,incidents,missing_required_field:severity,
INC-03743,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 14-Nov-2024
INC-03748,incidents,dirty_label:severity,Medium -> medium
INC-03751,incidents,dirty_label:severity,Critical ->  Critical
INC-03753,incidents,dirty_label:severity,Medium -> MEDIUM
