reading_id,timestamp,site,pipeline_section,pressure_psi,flow_rate_bph,temperature_celsius,valve_status,sensor_id
TEL-003813,2026-06-30T03:16:25,SITE-005,Section C — Nakuru-Eldoret Extension,446.5,2849.4,28.8,Open,SNS-013
TEL-003804,2026-06-29T21:09:50,SITE-007,Section C — Nakuru-Eldoret Extension,365.7,3125.3,24.1,Closed,SNS-009
TEL-003135,2026-06-17T17:23:15,Nakuru dep,Section D — Sinendet Lateral,457.4,1118.1,30.4,Open,SNS-003
TEL-001862,2026-05-25T17:49:04,SITE-001,Section D — Sinendet Lateral,406.4,2229.6,35.7,Partially Open,SNS-004
TEL-001325,2026-05-16T12:26:35,SITE-003,Section B — Nairobi-Nakuru Spur,348.4,2173.7,37.3,Closed,SNS-005
TEL-003401,2026-06-22T08:36:03,SITE-003,Section E — Makueni Branch,561.3,3398.9,23.2,Partially Open,SNS-009
TEL-003225,2026-06-19T06:53:44,SITE-003,Section D — Sinendet Lateral,307.7,2914.0,33.8,Open,SNS-005
TEL-002563,2026-06-07T18:34:26,SITE-006,Section A — Mombasa-Nairobi Main,340.8,3724.0,27.2,Open,SNS-003
TEL-003584,2026-06-25T19:00:19,SITE-007,Section A — Mombasa-Nairobi Main,256.0,3095.7,30.6,Closed,SNS-011
TEL-002871,2026-06-12T23:29:02,SITE-001,Section B — Nairobi-Nakuru Spur,338.8,2081.1,32.6,Closed,SNS-007
TEL-003266,2026-06-20T00:57:13,SITE-005,Section B — Nairobi-Nakuru Spur,436.6,3871.7,29.7,Closed,SNS-012
TEL-000547,2026-05-02T15:16:41,SITE-004,Section C — Nakuru-Eldoret Extension,446.3,3048.7,30.9,Open,SNS-005
TEL-001781,2026-05-24T03:09:28,SITE-005,Section E — Makueni Branch,553.2,2573.5,30.2,Closed,SNS-014
TEL-000303,2026-04-28T09:12:17,SITE-001,Section E — Makueni Branch,478.3,2736.1,23.7,Open,SNS-005
TEL-000058,2026-04-23T23:15:20,ELD Terminal,Section B — Nairobi-Nakuru Spur,417.9,4066.3,26.1,Partially Open,SNS-001
TEL-004823,2026-07-18T05:33:00,SITE-003,Section C — Nakuru-Eldoret Extension,402.4,2985.9,37.1,Open,SNS-011
TEL-003306,2026-06-20T14:33:24,SITE-002,Section E — Makueni Branch,575.7,1786.6,22.5,Partially Open,SNS-001
TEL-002084,2026-05-29T21:22:13,SITE-005,Section E — Makueni Branch,400.3,2843.7,29.5,Open,SNS-013
TEL-000930,2026-05-09T09:49:29,Mombasa term,Section F — Kisumu Terminal Link,456.2,3398.6,31.6,Closed,SNS-013
TEL-004680,2026-07-15T17:56:46,SITE-007,Section C — Nakuru-Eldoret Extension,370.1,1715.7,22.0,Open,SNS-007
TEL-002000,2026-05-28T09:38:54,mombasa terminal,Section C — Nakuru-Eldoret Extension,595.6,2602.2,29.7,Partially Open,SNS-011
TEL-000173,2026-04-26T00:03:15,sinendet pump station,Section D — Sinendet Lateral,314.8,2594.3,31.2,Partially Open,SNS-009
TEL-004255,2026-07-08T19:22:02,SITE-002,Section C — Nakuru-Eldoret Extension,359.4,2764.3,27.9,Open,SNS-012
TEL-001578,2026-05-20T18:25:26,SITE-004,Section E — Makueni Branch,314.4,3314.6,37.4,Closed,SNS-001
TEL-001007,2026-05-10T22:29:21,SITE-004,Section D — Sinendet Lateral,389.9,2508.1,19.5,Open,SNS-006
TEL-002124,2026-05-30T15:12:53,SITE-004,Section A — Mombasa-Nairobi Main,464.2,4217.3,24.8,Partially Open,SNS-011
TEL-004211,2026-07-08T01:56:43,SITE-007,Section E — Makueni Branch,448.9,2725.8,30.9,Open,SNS-010
TEL-000299,2026-04-28T08:04:47,SITE-001,Section B — Nairobi-Nakuru Spur,362.7,1430.9,31.2,Open,SNS-010
TEL-000745,2026-05-05T21:58:22,SITE-006,Section E — Makueni Branch,313.5,2612.3,25.6,Open,SNS-007
TEL-001075,2026-05-12T02:59:23,SITE-007,Section D — Sinendet Lateral,382.0,1552.6,37.9,Closed,SNS-006
TEL-002673,2026-06-09T19:08:58,SITE-005,Section E — Makueni Branch,485.5,3227.1,23.3,Closed,SNS-006
TEL-003514,2026-06-24T13:01:12,SITE-004,Section D — Sinendet Lateral,471.4,3558.0,22.3,Open,SNS-002
TEL-000108,2026-04-24T18:25:41,SITE-007,Section B — Nairobi-Nakuru Spur,394.1,1389.6,29.7,Open,SNS-004
TEL-001071,2026-05-12T01:14:58,SITE-002,Section C — Nakuru-Eldoret Extension,249.8,2390.0,26.8,Open,SNS-002
TEL-000297,2026-04-28T06:40:35,SITE-006,Section B — Nairobi-Nakuru Spur,417.5,3181.1,29.5,Partially Open,SNS-012
TEL-003637,2026-06-27T00:16:09,NKR Depot,Section B — Nairobi-Nakuru Spur,274.4,2546.8,36.2,Partially Open,SNS-011
TEL-002512,2026-06-06T20:33:46,SITE-006,Section D — Sinendet Lateral,484.1,2090.3,42.3,Open,SNS-013
TEL-001928,2026-05-27T03:37:19,SITE-001,Section B — Nairobi-Nakuru Spur,313.1,3799.1,40.0,Closed,SNS-006
TEL-003885,2026-07-01T13:21:26,SITE-001,Section B — Nairobi-Nakuru Spur,569.2,2453.0,19.9,Open,SNS-007
TEL-001659,2026-05-22T05:02:26,SITE-006,Section E — Makueni Branch,428.0,3209.4,26.5,Open,SNS-004
TEL-003218,2026-06-19T02:57:45,SITE-006,Section B — Nairobi-Nakuru Spur,439.0,,31.9,Partially Open,SNS-006
TEL-001996,2026-05-28T07:29:09,SITE-001,Section E — Makueni Branch,472.6,4352.2,35.5,Open,SNS-011
TEL-002331,2026-06-03T09:49:33,SITE-007,Section D — Sinendet Lateral,600.0,2847.5,33.6,Closed,SNS-008
TEL-004019,2026-07-04T11:13:15,Kisumu  Terminal,Section A — Mombasa-Nairobi Main,449.0,3151.3,41.9,Closed,SNS-010
TEL-004223,2026-07-08T07:19:09,SITE-003,Section D — Sinendet Lateral,486.6,1861.8,33.3,Open,SNS-007
TEL-002970,2026-06-14T16:50:04,SITE-003,Section B — Nairobi-Nakuru Spur,389.5,3361.1,29.8,Closed,SNS-008
TEL-003132,2026-06-17T16:38:09,SITE-002,Section D — Sinendet Lateral,566.3,3212.6,18.2,Partially Open,SNS-006
TEL-002053,2026-05-29T10:05:14,SITE-002,Section B — Nairobi-Nakuru Spur,367.9,3180.2,21.4,Partially Open,SNS-010
TEL-001625,2026-05-21T16:52:33,SITE-003,Section C — Nakuru-Eldoret Extension,470.5,3427.1,30.2,Partially Open,SNS-012
TEL-003014,2026-06-15T10:30:27,SITE-007,Section A — Mombasa-Nairobi Main,462.5,3116.8,15.0,Open,SNS-010
TEL-001685,2026-05-22T15:08:54,Sinendet PS,Section B — Nairobi-Nakuru Spur,411.1,3601.5,30.1,Open,SNS-012
TEL-002566,2026-06-07T19:58:41,SITE-003,Section B — Nairobi-Nakuru Spur,330.4,3990.5,27.9,Open,SNS-007
TEL-002998,2026-06-15T02:19:37,KISUMU,Section F — Kisumu Terminal Link,576.1,2059.3,30.3,Partially Open,SNS-002
TEL-002002,2026-05-28T10:13:54,SITE-007,Section E — Makueni Branch,527.8,3025.7,20.9,Open,SNS-008
TEL-003779,2026-06-29T10:45:08,SITE-003,Section B — Nairobi-Nakuru Spur,431.1,2603.6,27.9,Open,SNS-007
TEL-003475,2026-06-23T19:36:10,NAIROBI,Section A — Mombasa-Nairobi Main,467.3,2916.5,33.4,Closed,SNS-003
TEL-001682,2026-05-22T13:58:35,SINENDET,Section C — Nakuru-Eldoret Extension,483.6,2818.9,23.3,Open,SNS-005
TEL-004038,2026-07-04T18:31:05,SITE-001,Section E — Makueni Branch,353.4,1683.0,26.1,Closed,SNS-014
TEL-001813,2026-05-24T20:40:25,SITE-005,Section F — Kisumu Terminal Link,391.2,2354.6,24.9,Open,SNS-001
TEL-001818,2026-05-24T22:33:37,SITE-003,Section B — Nairobi-Nakuru Spur,402.6,2844.5,29.8,Closed,SNS-006
TEL-003614,2026-06-26T09:02:46,eldoret terminal,Section C — Nakuru-Eldoret Extension,398.5,2077.4,29.6,Open,SNS-008
TEL-002570,2026-06-07T20:46:28,SITE-003,Section C — Nakuru-Eldoret Extension,471.0,2232.8,29.9,Open,SNS-008
TEL-002024,2026-05-28T19:58:05,SITE-002,Section E — Makueni Branch,498.1,3716.9,28.5,Partially Open,SNS-014
TEL-002366,2026-06-04T03:16:58,SITE-002,Section D — Sinendet Lateral,313.8,2095.7,27.2,Closed,SNS-008
TEL-001106,2026-05-12T14:21:20,SITE-002,Section B — Nairobi-Nakuru Spur,402.3,2937.1,25.3,Open,SNS-012
TEL-003492,2026-06-24T02:42:48,SITE-001,Section E — Makueni Branch,309.2,4129.4,39.0,Closed,SNS-007
TEL-004941,2026-07-20T15:24:50,SITE-001,Section E — Makueni Branch,382.3,2464.6,29.4,Open,SNS-006
TEL-003731,2026-06-28T11:04:04,SITE-004,Section A — Mombasa-Nairobi Main,457.7,3875.9,28.5,Open,SNS-003
TEL-004739,2026-07-16T19:27:43,Mombasa term,Section C — Nakuru-Eldoret Extension,421.5,3288.3,30.8,Open,SNS-004
TEL-002280,2026-06-02T08:10:56,SITE-007,Section D — Sinendet Lateral,392.3,1448.8,24.1,Closed,SNS-010
TEL-001576,2026-05-20T18:15:54,KSM Terminal,Section D — Sinendet Lateral,437.4,2600.8,33.2,Open,SNS-007
TEL-002303,2026-06-02T18:49:50,SITE-007,Section B — Nairobi-Nakuru Spur,346.1,2365.7,25.1,Open,SNS-009
TEL-000217,2026-04-26T18:44:45,SITE-004,Section E — Makueni Branch,538.6,3322.2,25.1,Open,SNS-004
TEL-001994,2026-05-28T06:44:57,Nakuru dep,Section B — Nairobi-Nakuru Spur,337.9,2118.7,22.7,Open,SNS-012
TEL-003798,2026-06-29T16:16:44,SITE-002,Section A — Mombasa-Nairobi Main,510.3,2957.6,35.8,Open,SNS-003
TEL-000301,2026-04-28T09:02:28,SITE-006,Section A — Mombasa-Nairobi Main,403.5,3920.0,26.1,Open,SNS-001
TEL-002163,2026-05-31T06:37:43,SITE-006,Section E — Makueni Branch,392.0,3530.5,29.0,Open,SNS-012
TEL-004752,2026-07-16T23:40:47,SITE-007,Section A — Mombasa-Nairobi Main,320.9,3873.8,24.1,Open,SNS-012
TEL-000748,2026-05-06T00:15:00,SITE-007,Section F — Kisumu Terminal Link,344.0,3899.8,29.9,Partially Open,SNS-014
TEL-004114,2026-07-06T03:57:58,SITE-001,Section D — Sinendet Lateral,414.1,3579.8,30.4,Open,SNS-004
TEL-001891,2026-05-26T06:30:21,SITE-007,Section F — Kisumu Terminal Link,558.5,1668.5,31.3,Open,SNS-001
TEL-001443,2026-05-18T10:46:20,SITE-007,Section C — Nakuru-Eldoret Extension,348.7,4320.0,33.8,Closed,SNS-010
TEL-002756,2026-06-11T05:48:59,SITE-001,Section D — Sinendet Lateral,445.0,4042.5,33.0,Closed,SNS-001
TEL-004764,2026-07-17T04:50:53,SITE-006,Section C — Nakuru-Eldoret Extension,1000,2785.4,29.7,Open,SNS-007
TEL-001403,2026-05-17T16:15:12,ELD Terminal,Section A — Mombasa-Nairobi Main,258.3,2200.0,34.5,Open,SNS-006
TEL-001246,2026-05-15T03:41:20,SITE-001,Section B — Nairobi-Nakuru Spur,342.5,2979.7,26.1,Open,SNS-001
TEL-001649,2026-05-22T03:48:49,SITE-004,Section D — Sinendet Lateral,443.1,3702.1,29.3,Closed,SNS-008
TEL-002063,2026-05-29T12:50:20,Kipevu terminal,Section D — Sinendet Lateral,600.0,2469.2,26.2,Closed,SNS-002
TEL-004959,2026-07-21T00:50:19,SITE-006,Section A — Mombasa-Nairobi Main,354.3,3221.2,37.8,Open,SNS-002
TEL-000214,2026-04-26T17:30:59,SITE-007,Section C — Nakuru-Eldoret Extension,379.9,3655.8,24.0,Open,SNS-012
TEL-002453,2026-06-05T16:07:38,SITE-004,Section E — Makueni Branch,345.5,3395.0,25.7,Closed,SNS-002
TEL-002028,2026-05-28T22:41:05,SITE-001,Section A — Mombasa-Nairobi Main,504.7,3697.8,27.1,Open,SNS-005
TEL-002671,2026-06-09T17:27:47,SITE-005,Section A — Mombasa-Nairobi Main,352.5,4171.4,32.6,Open,SNS-010
TEL-003092,2026-06-17T02:01:51,SITE-003,Section F — Kisumu Terminal Link,493.4,2466.3,36.0,Closed,SNS-004
TEL-001698,2026-05-22T19:09:38,SITE-006,Section E — Makueni Branch,371.5,3868.6,28.3,Closed,SNS-014
TEL-001787,2026-05-24T05:30:00,SITE-002,Section E — Makueni Branch,489.5,2972.1,18.9,Open,SNS-013
TEL-002843,2026-06-12T11:00:34,Kipevu terminal,Section C — Nakuru-Eldoret Extension,304.7,3834.3,,Open,SNS-005
TEL-003428,2026-06-22T19:36:19,SITE-003,Section A — Mombasa-Nairobi Main,289.3,2643.8,31.8,Open,SNS-002
TEL-004098,2026-07-05T21:09:29,SITE-004,Section A — Mombasa-Nairobi Main,353.5,3432.7,36.3,Partially Open,SNS-011
TEL-002898,2026-06-13T09:02:05,SITE-002,Section E — Makueni Branch,399.1,3248.2,16.6,Closed,SNS-010
TEL-004477,2026-07-12T16:32:21,SITE-002,Section A — Mombasa-Nairobi Main,430.4,3879.2,25.4,Closed,SNS-013
TEL-000716,2026-05-05T07:46:15,ELD Terminal,Section F — Kisumu Terminal Link,285.4,4184.0,33.0,Closed,SNS-013
TEL-003307,2026-06-20T14:43:07,SITE-007,Section D — Sinendet Lateral,427.6,2857.7,25.1,Open,SNS-001
TEL-002235,2026-06-01T14:36:27,SITE-006,Section C — Nakuru-Eldoret Extension,432.5,3608.3,26.1,Open,SNS-003
TEL-003905,2026-07-02T00:09:31,SITE-001,Section F — Kisumu Terminal Link,381.9,2640.2,30.5,Closed,SNS-007
TEL-003322,2026-06-21T01:29:21,SITE-001,Section E — Makueni Branch,544.4,2897.4,23.9,Open,SNS-004
TEL-003597,2026-06-25T23:37:12,SITE-004,Section F — Kisumu Terminal Link,312.1,3436.4,35.5,Partially Open,SNS-010
TEL-002809,2026-06-12T00:04:47,SITE-002,Section A — Mombasa-Nairobi Main,404.6,1986.5,32.8,Open,SNS-004
TEL-002337,2026-06-03T13:33:33,SITE-003,Section B — Nairobi-Nakuru Spur,303.6,1754.9,34.9,Closed,SNS-004
TEL-001601,2026-05-21T06:48:48,SITE-006,Section E — Makueni Branch,265.4,4057.9,26.2,Open,SNS-004
TEL-003975,2026-07-03T09:37:13,SITE-003,Section C — Nakuru-Eldoret Extension,448.1,2264.6,18.5,Open,SNS-001
TEL-000359,2026-04-29T08:26:40,SITE-004,Section A — Mombasa-Nairobi Main,492.9,2790.2,22.3,Open,SNS-012
TEL-001488,2026-05-19T05:24:05,SITE-006,Section E — Makueni Branch,209.4,3801.0,31.2,Closed,SNS-007
TEL-004271,2026-07-09T01:20:26,SITE-003,Section E — Makueni Branch,250.2,3232.0,34.5,Closed,SNS-009
TEL-004955,2026-07-20T23:33:37,SITE-001,Section C — Nakuru-Eldoret Extension,351.9,3043.0,22.9,Closed,SNS-001
TEL-002384,2026-06-04T10:36:01,SITE-006,Section A — Mombasa-Nairobi Main,383.3,2911.7,20.6,Open,SNS-009
TEL-003724,2026-06-28T08:39:43,SITE-003,Section A — Mombasa-Nairobi Main,208.2,2266.0,28.2,Open,SNS-007
TEL-002264,2026-06-02T03:14:15,SITE-007,Section F — Kisumu Terminal Link,438.5,3303.7,30.7,Open,SNS-013
TEL-000760,2026-05-06T06:10:08,SITE-001,Section F — Kisumu Terminal Link,557.7,4466.1,30.3,Open,SNS-005
TEL-004106,2026-07-06T00:29:25,SITE-004,Section E — Makueni Branch,389.8,3549.0,29.0,Closed,SNS-003
TEL-004969,2026-07-21T07:24:16,SITE-007,Section D — Sinendet Lateral,433.6,3311.0,35.8,Closed,SNS-005
TEL-004161,2026-07-07T02:32:54,SITE-001,Section B — Nairobi-Nakuru Spur,442.3,2737.8,26.2,Open,SNS-012
TEL-004464,2026-07-12T11:30:08,SITE-004,Section D — Sinendet Lateral,508.9,4086.1,27.6,Open,SNS-014
TEL-000144,2026-04-25T08:14:37,SITE-003,Section D — Sinendet Lateral,384.6,3518.8,15.5,Open,SNS-009
TEL-002291,2026-06-02T15:15:00,SITE-007,Section B — Nairobi-Nakuru Spur,368.2,1331.4,37.4,Closed,SNS-005
TEL-004045,2026-07-04T23:07:32,SITE-005,Section C — Nakuru-Eldoret Extension,430.9,4030.1,28.7,Open,SNS-006
TEL-000140,2026-04-25T07:03:03,SITE-005,Section F — Kisumu Terminal Link,422.0,2509.4,24.3,Open,SNS-013
TEL-002846,2026-06-12T13:02:10,SITE-007,Section A — Mombasa-Nairobi Main,474.8,2610.9,29.8,Open,SNS-002
TEL-000055,2026-04-23T22:27:47,SITE-005,Section D — Sinendet Lateral,259.5,4258.7,27.2,Closed,SNS-004
TEL-002408,2026-06-04T21:55:12,SITE-003,Section E — Makueni Branch,457.5,3527.4,23.0,Open,SNS-003
TEL-002032,2026-05-29T00:08:05,SITE-007,Section F — Kisumu Terminal Link,354.6,2550.4,27.1,Open,SNS-014
TEL-001913,2026-05-26T20:08:46,SITE-003,Section B — Nairobi-Nakuru Spur,509.3,1752.5,19.7,Open,SNS-008
TEL-004968,2026-07-21T07:10:47,SITE-006,Section F — Kisumu Terminal Link,466.8,3989.7,28.0,Partially Open,SNS-008
TEL-000034,2026-04-23T15:19:40,SITE-006,Section D — Sinendet Lateral,431.2,3819.5,36.2,Closed,SNS-001
TEL-003072,2026-06-16T18:16:38,SITE-004,Section D — Sinendet Lateral,396.1,3810.7,28.2,Partially Open,SNS-006
TEL-002955,2026-06-14T09:42:52,SITE-005,Section B — Nairobi-Nakuru Spur,395.1,,35.2,Open,SNS-013
TEL-002428,2026-06-05T06:11:50,SITE-004,Section F — Kisumu Terminal Link,433.7,2618.4,26.8,Partially Open,SNS-008
TEL-004604,2026-07-14T16:57:44,SITE-005,Section E — Makueni Branch,408.2,2908.0,32.3,Closed,SNS-014
TEL-003455,2026-06-23T12:03:28,SITE-002,Section E — Makueni Branch,308.4,3440.1,34.6,Closed,SNS-001
TEL-000809,2026-05-07T06:09:33,SITE-003,Section F — Kisumu Terminal Link,331.5,2647.8,38.0,Closed,SNS-010
TEL-001839,2026-05-25T07:59:01,SITE-006,Section D — Sinendet Lateral,491.9,2878.5,21.6,Open,SNS-014
TEL-003585,2026-06-25T19:12:37,Kibwezi,Section A — Mombasa-Nairobi Main,357.3,1961.7,27.7,Open,SNS-010
TEL-001064,2026-05-11T20:24:19,SITE-004,Section B — Nairobi-Nakuru Spur,494.9,2579.7,32.3,Closed,SNS-001
TEL-004067,2026-07-05T07:55:21,SITE-006,Section A — Mombasa-Nairobi Main,508.9,3676.7,29.5,Open,SNS-006
TEL-004745,2026-07-16T21:48:57,SITE-005,Section F — Kisumu Terminal Link,384.2,3547.0,25.9,Partially Open,SNS-008
TEL-001299,2026-05-16T00:08:32,SITE-003,Section A — Mombasa-Nairobi Main,456.2,2352.4,17.7,Open,SNS-011
TEL-001756,2026-05-23T18:11:18,Mombasa  Terminal,Section B — Nairobi-Nakuru Spur,353.8,1942.1,33.4,Closed,SNS-002
TEL-002215,2026-06-01T05:23:31,SITE-002,Section B — Nairobi-Nakuru Spur,216.0,2836.0,33.2,Open,SNS-006
TEL-003822,2026-06-30T08:58:49,SITE-006,Section A — Mombasa-Nairobi Main,528.0,2528.5,31.1,Closed,SNS-005
TEL-002150,2026-05-31T00:59:37,SITE-004,Section B — Nairobi-Nakuru Spur,496.9,2606.5,20.0,Closed,SNS-010
TEL-003196,2026-06-18T18:23:47,Eldoret  Terminal,Section A — Mombasa-Nairobi Main,465.5,1986.5,28.8,Open,SNS-014
TEL-002706,2026-06-10T12:38:01,SITE-001,Section D — Sinendet Lateral,490.3,4179.0,42.6,Closed,SNS-011
TEL-004279,2026-07-09T03:59:30,SITE-002,Section E — Makueni Branch,401.6,4534.3,20.0,Open,SNS-007
TEL-001761,2026-05-23T20:00:58,SITE-006,Section F — Kisumu Terminal Link,337.6,3704.6,30.4,Partially Open,SNS-002
TEL-004109,2026-07-06T01:04:32,KISUMU,Section F — Kisumu Terminal Link,563.7,1416.0,33.7,Open,SNS-002
TEL-000670,2026-05-04T10:47:42,SITE-002,Section D — Sinendet Lateral,411.5,3512.6,34.5,Open,SNS-002
TEL-003108,2026-06-17T09:54:22,SITE-003,Section E — Makueni Branch,303.3,1499.6,34.2,Open,SNS-005
TEL-002389,2026-06-04T12:30:31,SITE-007,Section E — Makueni Branch,461.6,2797.0,23.8,Closed,SNS-010
TEL-003922,2026-07-02T08:28:31,SITE-001,Section A — Mombasa-Nairobi Main,361.4,3515.1,27.7,Open,SNS-014
TEL-000503,2026-05-01T19:21:34,ELDORET,Section D — Sinendet Lateral,445.3,4042.2,31.7,Closed,SNS-011
TEL-002993,2026-06-15T00:17:11,SITE-001,Section C — Nakuru-Eldoret Extension,417.7,3301.5,,Open,SNS-010
TEL-004074,2026-07-05T10:18:43,SITE-003,Section C — Nakuru-Eldoret Extension,482.9,3324.7,25.7,Partially Open,SNS-003
TEL-003419,2026-06-22T16:05:44,SITE-006,Section C — Nakuru-Eldoret Extension,452.7,3226.8,42.4,Open,SNS-012
TEL-002234,2026-06-01T14:24:14,SITE-001,Section D — Sinendet Lateral,,3127.9,34.4,Open,SNS-011
TEL-000290,2026-04-28T03:14:05,SITE-003,Section C — Nakuru-Eldoret Extension,579.3,2203.9,33.5,Open,SNS-006
TEL-002224,2026-06-01T09:17:25,SITE-005,Section E — Makueni Branch,271.6,3519.6,38.1,Open,SNS-007
TEL-003999,2026-07-04T00:45:34,SITE-006,Section B — Nairobi-Nakuru Spur,457.6,3394.1,28.8,Open,SNS-008
TEL-003287,2026-06-20T07:51:22,SITE-001,Section F — Kisumu Terminal Link,370.3,2689.0,30.9,Closed,SNS-007
TEL-003472,2026-06-23T18:18:32,SITE-006,Section A — Mombasa-Nairobi Main,523.9,3350.0,23.5,Closed,SNS-002
TEL-002297,2026-06-02T16:35:39,SITE-007,Section B — Nairobi-Nakuru Spur,511.9,2354.1,30.6,Closed,SNS-011
TEL-004489,2026-07-12T20:33:25,NAKURU,Section A — Mombasa-Nairobi Main,369.9,3308.7,29.9,Open,SNS-004
TEL-002327,2026-06-03T06:53:18,SITE-002,Section E — Makueni Branch,486.3,2992.9,21.3,Partially Open,SNS-001
TEL-003757,2026-06-29T00:48:37,SITE-005,Section D — Sinendet Lateral,463.2,1181.5,30.7,Closed,SNS-006
TEL-000289,2026-04-28T02:59:55,SITE-007,Section E — Makueni Branch,358.6,3916.6,37.0,Closed,SNS-007
TEL-003988,2026-07-03T19:25:30,SITE-001,Section A — Mombasa-Nairobi Main,429.1,4043.5,36.6,Open,SNS-014
TEL-001900,2026-05-26T12:38:08,SITE-007,Section A — Mombasa-Nairobi Main,492.1,4639.2,35.8,Closed,SNS-006
TEL-003328,2026-06-21T03:13:27,SITE-004,Section A — Mombasa-Nairobi Main,344.4,2494.8,38.2,Open,SNS-004
TEL-002893,2026-06-13T06:57:22,SITE-002,Section D — Sinendet Lateral,397.2,2727.3,28.5,Closed,SNS-001
TEL-004092,2026-07-05T19:39:16,SITE-006,Section A — Mombasa-Nairobi Main,486.9,2323.8,25.9,Open,SNS-014
TEL-004711,2026-07-16T06:26:01,SITE-003,Section F — Kisumu Terminal Link,337.5,2955.1,30.1,Closed,SNS-010
TEL-001526,2026-05-19T22:28:11,SITE-002,Section A — Mombasa-Nairobi Main,435.1,2505.6,29.8,Closed,SNS-012
TEL-002949,2026-06-14T06:31:26,SITE-003,Section B — Nairobi-Nakuru Spur,507.7,2580.5,18.8,Closed,SNS-012
TEL-004671,2026-07-15T15:47:25,SITE-007,Section B — Nairobi-Nakuru Spur,271.4,2873.5,25.4,Closed,SNS-007
TEL-002310,2026-06-02T22:15:58,SITE-006,Section E — Makueni Branch,381.6,3084.9,24.8,Partially Open,SNS-007
TEL-003581,2026-06-25T18:00:02,SITE-007,Section E — Makueni Branch,354.4,2549.7,20.0,Closed,SNS-008
TEL-001956,2026-05-27T16:48:59,SITE-002,Section F — Kisumu Terminal Link,306.3,3289.1,31.3,Open,SNS-002
TEL-001925,2026-05-27T01:10:52,SITE-001,Section D — Sinendet Lateral,404.8,4435.2,28.3,Open,SNS-006
TEL-002062,2026-05-29T12:28:09,Nairobi term,Section D — Sinendet Lateral,422.2,2045.1,19.9,Closed,SNS-006
TEL-000461,2026-04-30T20:41:47,SITE-004,Section B — Nairobi-Nakuru Spur,487.3,3156.0,35.6,Open,SNS-007
TEL-003598,2026-06-26T00:38:27,SITE-002,Section F — Kisumu Terminal Link,455.8,3238.9,32.0,Partially Open,SNS-009
TEL-003703,2026-06-28T00:01:46,Mombasa  Terminal,Section C — Nakuru-Eldoret Extension,446.1,2371.7,34.5,Open,SNS-001
TEL-004370,2026-07-10T20:29:00,SITE-005,Section C — Nakuru-Eldoret Extension,437.7,1231.5,39.6,Open,SNS-014
TEL-004656,2026-07-15T11:32:41,SITE-003,Section E — Makueni Branch,244.5,3924.5,39.0,Open,SNS-006
TEL-002272,2026-06-02T06:11:14,SITE-007,Section D — Sinendet Lateral,493.6,3979.1,23.4,Open,SNS-011
TEL-002133,2026-05-30T17:19:51,SITE-007,Section D — Sinendet Lateral,308.9,2774.1,40.3,Closed,SNS-009
TEL-004497,2026-07-13T00:52:00,SITE-001,Section E — Makueni Branch,398.9,3242.9,35.0,Open,SNS-003
TEL-001802,2026-05-24T14:35:37,SITE-001,Section B — Nairobi-Nakuru Spur,517.8,2185.4,30.1,Open,SNS-001
TEL-003865,2026-07-01T05:45:46,SITE-007,Section D — Sinendet Lateral,504.0,4151.8,35.9,Partially Open,SNS-009
TEL-003827,2026-06-30T11:34:25,SITE-003,Section E — Makueni Branch,509.0,2726.1,23.8,Partially Open,SNS-009
TEL-001305,2026-05-16T02:00:54,SITE-004,Section B — Nairobi-Nakuru Spur,300.3,4099.4,26.9,Partially Open,SNS-009
TEL-002543,2026-06-07T09:22:46,SITE-006,Section C — Nakuru-Eldoret Extension,432.1,3318.4,41.0,Partially Open,SNS-006
TEL-000375,2026-04-29T12:42:03,SITE-006,Section C — Nakuru-Eldoret Extension,350.3,3116.6,30.3,Closed,SNS-008
TEL-002956,2026-06-14T09:53:02,SITE-004,Section F — Kisumu Terminal Link,518.3,3281.3,28.6,Open,SNS-003
