reading_id,timestamp,site,pipeline_section,pressure_psi,flow_rate_bph,temperature_celsius,valve_status,sensor_id
TEL-001219,2026-05-14T22:41:26,SITE-005,Section C — Nakuru-Eldoret Extension,404.2,2618.3,26.3,Open,SNS-004
TEL-003414,2026-06-22T22:18:31,SITE-005,Section B — Nairobi-Nakuru Spur,397.5,2370.2,42.4,Partially Open,SNS-008
TEL-000987,2026-05-10T18:48:04,SITE-006,Section D — Sinendet Lateral,448.9,3372.1,29.8,Open,SNS-011
TEL-003015,2026-06-15T15:53:21,SITE-002,Section B — Nairobi-Nakuru Spur,276.8,3403.3,28.2,Open,SNS-010
TEL-000380,2026-04-29T16:49:16,NAIROBI,Section B — Nairobi-Nakuru Spur,416.0,3686.9,20.8,Partially Open,SNS-006
TEL-004746,2026-07-17T06:05:21,Nakuru dep,Section E — Makueni Branch,309.5,3302.5,31.5,Open,SNS-013
TEL-000751,2026-05-06T10:32:44,SITE-002,Section D — Sinendet Lateral,450.9,1576.9,35.3,Closed,SNS-013
TEL-003897,2026-07-01T18:38:13,SITE-001,Section A — Mombasa-Nairobi Main,408.0,4555.9,24.0,Closed,SNS-004
TEL-000031,2026-04-23T14:18:47,SITE-007,Section A — Mombasa-Nairobi Main,466.6,1566.1,30.8,Closed,SNS-011
TEL-002723,2026-06-10T22:53:46,SITE-003,Section E — Makueni Branch,403.6,2274.6,26.8,Closed,SNS-012
TEL-003044,2026-06-16T03:18:34,SITE-003,Section A — Mombasa-Nairobi Main,378.3,3789.5,27.0,Open,SNS-002
TEL-004133,2026-07-05T16:39:38,SITE-004,Section A — Mombasa-Nairobi Main,418.6,3051.2,37.6,Closed,SNS-001
TEL-001367,2026-05-17T16:22:00,SITE-004,Section E — Makueni Branch,391.0,2273.5,28.4,Open,SNS-014
TEL-003130,2026-06-17T14:26:11,SITE-007,Section A — Mombasa-Nairobi Main,408.8,4815.5,36.6,Open,SNS-010
TEL-004777,2026-07-17T18:53:06,SITE-004,Section E — Makueni Branch,348.7,4322.5,28.3,Closed,SNS-003
TEL-002797,2026-06-12T09:34:41,SITE-002,Section B — Nairobi-Nakuru Spur,373.2,3427.5,33.7,Open,SNS-002
TEL-003551,2026-06-25T06:24:42,SITE-003,Section E — Makueni Branch,409.4,2780.5,31.0,Open,SNS-009
TEL-001404,2026-05-18T16:32:59,SITE-004,Section E — Makueni Branch,327.8,1807.9,34.6,Open,SNS-001
TEL-002278,2026-06-03T07:13:59,SITE-002,Section D — Sinendet Lateral,335.4,2012.0,30.9,Closed,SNS-001
TEL-003963,2026-07-02T20:29:24,SITE-001,Section C — Nakuru-Eldoret Extension,396.3,3203.9,40.7,Closed,SNS-010
TEL-004854,2026-07-19T00:58:05,nairobi terminal,Section B — Nairobi-Nakuru Spur,468.1,2591.8,19.4,Open,SNS-005
TEL-001105,2026-05-12T19:36:52,SITE-004,Section B — Nairobi-Nakuru Spur,429.8,3494.5,24.5,Open,SNS-012
TEL-001458,2026-05-19T18:24:15,SITE-001,Section B — Nairobi-Nakuru Spur,244.6,2299.9,34.9,Closed,SNS-012
TEL-002144,2026-05-31T12:11:33,SITE-005,Section D — Sinendet Lateral,475.5,3160.2,36.1,Closed,SNS-004
TEL-003388,2026-06-22T10:33:07,SITE-005,Section E — Makueni Branch,319.3,2885.5,27.2,Closed,SNS-011
TEL-001190,2026-05-14T12:17:40,SITE-004,Section D — Sinendet Lateral,357.2,3449.3,36.4,Partially Open,SNS-006
TEL-002200,2026-06-01T20:09:42,SITE-006,Section E — Makueni Branch,416.8,2714.2,31.7,Closed,SNS-011
TEL-004134,2026-07-05T17:19:43,SITE-001,Section F — Kisumu Terminal Link,425.2,2349.7,33.4,Open,SNS-012
TEL-002757,2026-06-11T15:24:14,SITE-004,Section D — Sinendet Lateral,373.3,1997.9,27.5,Open,SNS-009
TEL-002530,2026-06-07T12:10:36,SITE-007,Section A — Mombasa-Nairobi Main,512.6,3590.6,19.1,Closed,SNS-010
TEL-001550,2026-05-21T09:52:19,SITE-006,Section E — Makueni Branch,398.0,2491.2,36.3,Open,SNS-010
TEL-001889,2026-05-26T16:31:54,SITE-007,Section E — Makueni Branch,514.1,3268.0,23.3,Open,SNS-012
TEL-004341,2026-07-10T00:40:42,eldoret terminal,Section D — Sinendet Lateral,466.4,3770.3,24.2,Open,SNS-006
TEL-001064,2026-05-12T02:05:25,SITE-003,Section F — Kisumu Terminal Link,511.3,1618.2,39.2,Closed,SNS-013
TEL-004528,2026-07-13T14:33:35,SITE-003,Section C — Nakuru-Eldoret Extension,400.2,3701.4,32.6,Open,SNS-013
TEL-004890,2026-07-19T18:58:55,SITE-004,Section F — Kisumu Terminal Link,297.8,3164.4,31.5,Closed,SNS-009
TEL-002883,2026-06-13T18:43:45,SITE-001,Section C — Nakuru-Eldoret Extension,421.0,4256.1,22.7,Open,SNS-003
TEL-004476,2026-07-12T12:00:16,SITE-007,Section F — Kisumu Terminal Link,404.1,,33.5,Closed,SNS-004
TEL-003930,2026-07-02T07:15:27,SITE-004,Section D — Sinendet Lateral,335.7,2716.0,19.3,Partially Open,SNS-004
TEL-003460,2026-06-23T22:01:22,SITE-006,Section B — Nairobi-Nakuru Spur,456.4,3558.1,31.6,Open,SNS-010
TEL-000147,2026-04-25T21:19:21,SITE-001,Section C — Nakuru-Eldoret Extension,567.2,2824.8,39.9,Open,SNS-009
TEL-000466,2026-05-01T06:28:34,SITE-002,Section C — Nakuru-Eldoret Extension,559.0,2564.6,29.7,Partially Open,SNS-008
TEL-003998,2026-07-03T10:57:51,SITE-003,Section A — Mombasa-Nairobi Main,415.3,3716.5,23.8,Open,SNS-009
TEL-002118,2026-05-30T22:57:15,SITE-001,Section F — Kisumu Terminal Link,555.9,3236.6,28.1,Open,SNS-012
TEL-004968,2026-07-21T09:54:17,SITE-001,Section E — Makueni Branch,270.5,1734.1,28.2,Partially Open,SNS-001
TEL-003763,2026-06-29T09:35:31,Eldoret term,Section D — Sinendet Lateral,442.9,3639.9,32.2,Closed,SNS-005
TEL-003883,2026-07-01T14:00:19,Eldoret  Terminal,Section A — Mombasa-Nairobi Main,397.3,2014.4,17.3,Closed,SNS-014
TEL-000383,2026-04-29T18:23:11,SITE-002,Section C — Nakuru-Eldoret Extension,373.5,2943.0,26.3,Closed,SNS-014
TEL-000510,2026-05-02T03:18:05,SITE-002,Section F — Kisumu Terminal Link,443.7,2685.9,23.7,Open,SNS-003
TEL-003757,2026-06-29T07:28:37,SITE-005,Section E — Makueni Branch,349.1,4259.4,26.9,Partially Open,SNS-004
TEL-000598,2026-05-03T19:41:10,SITE-002,Section B — Nairobi-Nakuru Spur,404.8,2004.7,38.1,Closed,SNS-002
TEL-004226,2026-07-07T18:34:13,SITE-006,Section A — Mombasa-Nairobi Main,407.9,3151.8,33.2,Open,SNS-007
TEL-003356,2026-06-21T20:46:26,SITE-001,Section E — Makueni Branch,334.9,2122.9,31.7,Closed,SNS-001
TEL-002813,2026-06-12T14:07:14,makueni section,Section F — Kisumu Terminal Link,200.0,2902.3,28.6,Open,SNS-003
TEL-000632,2026-05-04T10:21:02,NRB Terminal,Section D — Sinendet Lateral,506.0,3040.5,27.9,Open,SNS-006
TEL-001744,2026-05-24T12:09:57,SITE-006,Section B — Nairobi-Nakuru Spur,213.3,4834.8,20.5,Open,SNS-010
TEL-000289,2026-04-28T04:01:18,SITE-001,Section D — Sinendet Lateral,368.4,2478.2,19.9,Closed,SNS-006
TEL-000138,2026-04-25T13:39:48,kisumu terminal,Section B — Nairobi-Nakuru Spur,425.2,1859.1,34.6,Open,SNS-014
TEL-002887,2026-06-13T19:20:02,SITE-005,Section E — Makueni Branch,274.7,2451.4,34.4,Open,SNS-009
TEL-002734,2026-06-11T07:06:44,SITE-006,Section D — Sinendet Lateral,439.1,2545.7,32.0,Closed,SNS-002
TEL-001056,2026-05-11T22:20:14,SITE-005,Section B — Nairobi-Nakuru Spur,427.0,4790.1,35.9,Partially Open,SNS-005
TEL-003947,2026-07-02T13:56:57,MAKUENI,Section B — Nairobi-Nakuru Spur,460.0,4104.6,36.3,Closed,SNS-007
TEL-002688,2026-06-10T10:29:26,SITE-001,Section B — Nairobi-Nakuru Spur,363.6,4089.3,38.6,Partially Open,SNS-008
TEL-001611,2026-05-22T04:02:36,SITE-004,Section A — Mombasa-Nairobi Main,281.7,2406.6,31.0,Open,SNS-013
TEL-000644,2026-05-04T16:22:44,SITE-006,Section D — Sinendet Lateral,459.4,3867.9,26.1,Closed,SNS-010
TEL-001941,2026-05-27T18:10:50,sinendet pump,Section F — Kisumu Terminal Link,396.9,3902.9,30.6,Closed,SNS-011
TEL-000050,2026-04-23T22:29:14,SITE-006,Section F — Kisumu Terminal Link,388.5,2842.3,45.0,Closed,SNS-013
TEL-004703,2026-07-16T12:54:04,SINENDET,Section B — Nairobi-Nakuru Spur,517.4,2419.1,34.6,Open,SNS-011
TEL-000174,2026-04-26T06:29:49,SITE-004,Section B — Nairobi-Nakuru Spur,299.3,2378.8,28.4,Partially Open,SNS-005
TEL-000428,2026-04-30T15:00:31,SITE-002,Section F — Kisumu Terminal Link,409.5,1396.5,23.4,Partially Open,SNS-003
TEL-001028,2026-05-11T09:27:22,SITE-007,Section B — Nairobi-Nakuru Spur,368.3,3231.7,33.4,Open,SNS-001
TEL-000223,2026-04-26T23:32:52,SITE-004,Section D — Sinendet Lateral,424.7,4221.2,36.4,Open,SNS-014
TEL-004876,2026-07-19T10:07:38,SITE-001,Section A — Mombasa-Nairobi Main,346.5,4037.7,35.5,Open,SNS-014
TEL-001996,2026-05-28T23:45:50,SITE-005,Section F — Kisumu Terminal Link,382.0,4271.4,29.9,Closed,SNS-004
TEL-001558,2026-05-21T11:52:39,SITE-002,Section F — Kisumu Terminal Link,407.3,2208.7,33.9,Partially Open,SNS-013
TEL-001717,2026-05-23T23:24:18,SITE-002,Section B — Nairobi-Nakuru Spur,455.6,4755.1,32.4,Closed,SNS-007
TEL-004879,2026-07-19T12:01:09,SITE-003,Section A — Mombasa-Nairobi Main,300.3,3494.1,26.5,Open,SNS-003
TEL-004532,2026-07-13T17:10:59,SITE-006,Section B — Nairobi-Nakuru Spur,479.7,2196.0,18.0,Partially Open,SNS-013
TEL-000225,2026-04-26T23:50:42,nakuru depot,Section E — Makueni Branch,476.7,3081.8,30.2,Partially Open,SNS-012
TEL-001723,2026-05-24T02:11:29,SITE-002,Section E — Makueni Branch,436.6,3720.1,34.6,Closed,SNS-008
TEL-003982,2026-07-03T04:09:59,SITE-006,Section F — Kisumu Terminal Link,484.2,3055.0,32.4,Closed,SNS-001
TEL-000152,2026-04-25T23:29:30,SITE-004,Section C — Nakuru-Eldoret Extension,,3299.8,20.0,Partially Open,SNS-007
TEL-004565,2026-07-14T07:04:25,SITE-007,Section D — Sinendet Lateral,500.5,2699.2,32.0,Open,SNS-002
TEL-003310,2026-06-20T22:41:54,MSA Terminal,Section C — Nakuru-Eldoret Extension,329.0,2697.8,26.7,Closed,SNS-012
TEL-003824,2026-06-30T11:59:02,KSM Terminal,Section E — Makueni Branch,261.3,3673.6,34.6,Open,SNS-008
TEL-000408,2026-04-30T04:50:24,SITE-004,Section D — Sinendet Lateral,538.8,3407.5,29.5,Open,SNS-007
TEL-000553,2026-05-02T21:38:01,SITE-006,Section C — Nakuru-Eldoret Extension,432.2,2200.8,32.0,Open,SNS-002
TEL-001778,2026-05-24T23:16:12,SITE-004,Section A — Mombasa-Nairobi Main,308.5,4121.6,43.1,Open,SNS-002
TEL-004690,2026-07-16T07:32:15,SITE-005,Section B — Nairobi-Nakuru Spur,439.3,3077.6,20.1,Open,SNS-006
TEL-000059,2026-04-24T03:57:05,KISUMU,Section A — Mombasa-Nairobi Main,398.0,2902.1,32.5,Closed,SNS-005
TEL-004261,2026-07-08T10:32:46,SITE-006,Section A — Mombasa-Nairobi Main,342.5,3244.1,30.1,Closed,SNS-013
TEL-002744,2026-06-11T11:10:54,SITE-002,Section D — Sinendet Lateral,249.1,2437.2,37.3,Open,SNS-006
TEL-001581,2026-05-21T18:14:19,SITE-006,Section A — Mombasa-Nairobi Main,349.7,3287.6,27.5,Closed,SNS-007
TEL-001153,2026-05-13T21:22:40,SITE-003,Section F — Kisumu Terminal Link,311.9,2925.2,36.0,Open,SNS-005
TEL-004816,2026-07-18T12:48:08,SITE-005,Section F — Kisumu Terminal Link,511.6,3836.0,33.9,Closed,SNS-014
TEL-004700,2026-07-16T11:15:02,SITE-001,Section E — Makueni Branch,335.7,3612.7,30.3,Closed,SNS-014
TEL-002671,2026-06-10T01:52:50,SITE-003,Section F — Kisumu Terminal Link,326.2,2394.0,35.2,Open,SNS-014
TEL-002128,2026-05-31T05:58:19,SITE-007,Section D — Sinendet Lateral,378.3,3247.4,18.8,Partially Open,SNS-012
TEL-003767,2026-06-29T10:43:45,SITE-006,Section C — Nakuru-Eldoret Extension,271.4,2862.9,25.7,Closed,SNS-008
TEL-000410,2026-04-30T05:55:36,SITE-002,Section C — Nakuru-Eldoret Extension,492.7,2849.9,28.1,Open,SNS-012
TEL-003590,2026-06-26T03:35:33,SITE-004,Section E — Makueni Branch,496.0,1538.8,23.5,Open,SNS-005
TEL-002173,2026-06-01T03:18:22,SITE-006,Section E — Makueni Branch,452.9,3065.7,33.6,Open,SNS-005
TEL-000116,2026-04-25T05:10:10,SITE-004,Section F — Kisumu Terminal Link,325.7,2056.4,26.2,Open,SNS-005
TEL-003490,2026-06-24T09:32:26,Makueni PS,Section E — Makueni Branch,295.7,3728.9,40.0,Open,SNS-013
TEL-000562,2026-05-03T02:49:57,SITE-007,Section A — Mombasa-Nairobi Main,349.8,2914.4,36.2,Partially Open,SNS-006
TEL-002230,2026-06-02T08:52:44,NAKURU,Section E — Makueni Branch,381.8,1765.8,36.3,Closed,SNS-003
TEL-004248,2026-07-08T03:29:23,SINENDET,Section E — Makueni Branch,272.6,3209.3,29.1,Closed,SNS-002
TEL-002529,2026-06-07T11:54:01,SITE-002,Section E — Makueni Branch,441.9,1766.0,32.9,Partially Open,SNS-005
TEL-003461,2026-06-23T22:13:47,KISUMU,Section E — Makueni Branch,400.6,3333.6,24.9,Open,SNS-014
TEL-004522,2026-07-13T12:36:18,SITE-007,Section E — Makueni Branch,348.9,3642.5,33.5,Closed,SNS-011
TEL-002354,2026-06-04T09:09:49,SITE-001,Section B — Nairobi-Nakuru Spur,332.1,2046.3,33.2,Open,SNS-014
TEL-003487,2026-06-24T08:50:16,SITE-003,Section F — Kisumu Terminal Link,370.3,3626.7,36.9,Partially Open,SNS-002
TEL-000249,2026-04-27T09:00:17,SITE-002,Section A — Mombasa-Nairobi Main,364.7,2235.4,28.9,Partially Open,SNS-005
TEL-003937,2026-07-02T10:29:00,SITE-007,Section F — Kisumu Terminal Link,269.0,4687.0,24.4,Closed,SNS-006
TEL-001216,2026-05-14T21:59:45,SITE-001,Section F — Kisumu Terminal Link,387.5,4117.5,28.5,Partially Open,SNS-013
TEL-004316,2026-07-09T12:43:05,SITE-005,Section D — Sinendet Lateral,359.8,1945.3,38.3,Closed,SNS-001
TEL-002111,2026-05-30T21:25:12,SITE-006,Section D — Sinendet Lateral,,2805.9,16.0,Open,SNS-011
TEL-003548,2026-06-25T05:44:54,SITE-001,Section F — Kisumu Terminal Link,316.3,2623.0,42.4,Open,SNS-009
TEL-003371,2026-06-22T02:57:04,SITE-005,Section F — Kisumu Terminal Link,376.3,2284.6,27.6,Open,SNS-008
TEL-001259,2026-05-15T14:00:46,SITE-003,Section C — Nakuru-Eldoret Extension,364.6,3494.2,31.2,Open,SNS-007
TEL-001136,2026-05-13T11:38:13,SITE-003,Section E — Makueni Branch,361.8,2221.9,26.6,Open,SNS-012
TEL-002802,2026-06-12T11:24:09,SITE-001,Section A — Mombasa-Nairobi Main,554.0,4031.2,24.1,Open,SNS-010
TEL-002112,2026-05-30T21:30:48,SITE-005,Section B — Nairobi-Nakuru Spur,449.4,2204.2,,Open,SNS-014
TEL-001820,2026-05-25T12:39:54,SITE-001,Section E — Makueni Branch,401.1,2497.9,23.2,Open,SNS-003
TEL-004018,2026-07-03T17:27:05,SITE-007,Section F — Kisumu Terminal Link,505.6,1804.8,16.5,Open,SNS-010
TEL-000585,2026-05-03T12:31:17,SITE-001,Section C — Nakuru-Eldoret Extension,335.3,2979.2,34.5,Partially Open,SNS-007
TEL-003648,2026-06-27T06:56:21,NAKURU,Section D — Sinendet Lateral,333.8,3134.1,29.5,Closed,SNS-012
TEL-001772,2026-05-24T21:10:09,SITE-003,Section C — Nakuru-Eldoret Extension,408.8,3172.5,24.2,Open,SNS-006
TEL-004643,2026-07-15T08:50:19,SITE-002,Section C — Nakuru-Eldoret Extension,377.7,2641.2,31.4,Open,SNS-007
TEL-001053,2026-05-11T21:56:14,SITE-006,Section D — Sinendet Lateral,303.9,2020.9,21.6,Open,SNS-005
TEL-002101,2026-05-30T16:28:35,SITE-006,Section A — Mombasa-Nairobi Main,389.1,1809.0,39.3,Open,SNS-005
TEL-001624,2026-05-22T12:45:59,NAKURU,Section E — Makueni Branch,548.4,1154.5,39.5,Partially Open,SNS-009
TEL-002180,2026-06-01T06:47:52,SITE-003,Section D — Sinendet Lateral,390.6,3352.7,28.1,Open,SNS-008
TEL-001288,2026-05-16T05:49:05,SITE-004,Section B — Nairobi-Nakuru Spur,438.3,2089.9,25.2,Closed,SNS-008
TEL-001980,2026-05-28T14:46:47,SITE-003,Section D — Sinendet Lateral,421.6,2248.5,20.0,Closed,SNS-001
TEL-001101,2026-05-12T16:09:46,SITE-004,Section B — Nairobi-Nakuru Spur,371.1,3639.9,35.4,Open,SNS-002
TEL-001826,2026-05-25T14:21:44,SITE-001,Section E — Makueni Branch,493.1,3434.7,42.1,Closed,SNS-006
TEL-002684,2026-06-10T09:26:56,SITE-004,Section B — Nairobi-Nakuru Spur,528.8,3299.5,36.3,Closed,SNS-001
TEL-003197,2026-06-18T15:02:07,SITE-001,Section C — Nakuru-Eldoret Extension,366.2,3596.9,39.2,Partially Open,SNS-003
TEL-003940,2026-07-02T11:21:45,SITE-007,Section E — Makueni Branch,399.0,3835.5,38.1,Closed,SNS-014
TEL-001403,2026-05-18T15:56:34,SITE-003,Section B — Nairobi-Nakuru Spur,314.5,4067.1,18.7,Closed,SNS-002
TEL-000280,2026-04-27T22:14:54,SITE-003,Section D — Sinendet Lateral,420.8,3208.9,23.1,Open,SNS-011
TEL-002558,2026-06-07T22:27:48,SITE-005,Section D — Sinendet Lateral,519.8,1889.3,20.1,Open,SNS-014
TEL-002483,2026-06-06T17:07:59,SITE-001,Section F — Kisumu Terminal Link,280.0,2015.5,36.8,Partially Open,SNS-011
TEL-003154,2026-06-18T01:22:04,SITE-003,Section C — Nakuru-Eldoret Extension,374.2,4525.0,43.0,Open,SNS-012
TEL-004237,2026-07-07T22:44:40,SITE-001,Section B — Nairobi-Nakuru Spur,511.0,3506.0,43.6,Open,SNS-002
TEL-002417,2026-06-05T11:59:05,KSM Terminal,Section A — Mombasa-Nairobi Main,413.8,3842.4,20.8,Partially Open,SNS-012
TEL-002526,2026-06-07T09:54:01,SITE-005,Section D — Sinendet Lateral,273.1,2022.7,28.9,Open,SNS-002
TEL-002360,2026-06-04T10:29:39,SITE-003,Section B — Nairobi-Nakuru Spur,385.1,3937.0,30.4,Open,SNS-003
TEL-001002,2026-05-10T22:45:18,ELDORET,Section A — Mombasa-Nairobi Main,484.3,4084.0,28.0,Partially Open,SNS-007
TEL-003948,2026-07-02T14:29:00,SITE-006,Section C — Nakuru-Eldoret Extension,286.0,2227.7,18.8,Open,SNS-001
TEL-000581,2026-05-03T10:42:50,SITE-004,Section F — Kisumu Terminal Link,383.7,2739.2,42.0,Open,SNS-013
TEL-000367,2026-04-29T11:27:08,SITE-007,Section B — Nairobi-Nakuru Spur,361.4,2803.4,22.1,Open,SNS-008
TEL-000989,2026-05-10T18:55:13,Mombasa term,Section F — Kisumu Terminal Link,253.5,2275.0,17.7,Closed,SNS-007
TEL-000163,2026-04-26T03:15:32,SITE-007,Section B — Nairobi-Nakuru Spur,550.5,3426.3,28.5,Open,SNS-012
TEL-001806,2026-05-25T08:12:45,SITE-003,Section E — Makueni Branch,440.5,3896.1,19.7,Open,SNS-014
TEL-000514,2026-05-02T04:22:50,makueni pipeline,Section A — Mombasa-Nairobi Main,523.5,4410.4,33.9,Open,SNS-005
TEL-002191,2026-06-01T15:24:21,SITE-005,Section E — Makueni Branch,495.7,3138.1,20.0,Partially Open,SNS-010
TEL-002501,2026-06-06T22:33:40,kisumu terminal,Section C — Nakuru-Eldoret Extension,516.7,3690.0,25.9,Open,SNS-001
TEL-003384,2026-06-22T09:57:57,SITE-005,Section D — Sinendet Lateral,355.0,3225.8,20.8,Open,SNS-012
TEL-004379,2026-07-10T17:23:07,SITE-002,Section E — Makueni Branch,530.1,4605.1,31.0,Open,SNS-013
TEL-001827,2026-05-25T14:56:28,SITE-002,Section B — Nairobi-Nakuru Spur,541.5,1000.0,23.0,Closed,SNS-001
TEL-001755,2026-05-24T16:26:06,Nakuru dep,Section E — Makueni Branch,433.5,4799.4,22.3,Closed,SNS-009
TEL-001652,2026-05-22T21:02:49,SITE-003,Section B — Nairobi-Nakuru Spur,336.5,2372.2,41.4,Open,SNS-003
TEL-004373,2026-07-10T14:26:37,SITE-005,Section D — Sinendet Lateral,382.0,2152.2,32.9,Open,SNS-001
TEL-001790,2026-05-25T03:10:06,SITE-003,Section D — Sinendet Lateral,368.4,2775.8,21.9,Partially Open,SNS-005
TEL-004114,2026-07-05T09:21:54,Eldoret  Terminal,Section B — Nairobi-Nakuru Spur,414.5,3112.6,26.7,Open,SNS-007
TEL-003470,2026-06-24T03:26:30,SITE-006,Section F — Kisumu Terminal Link,408.7,2094.1,22.2,Closed,SNS-008
TEL-004575,2026-07-14T09:17:24,SITE-004,Section F — Kisumu Terminal Link,345.4,4037.7,34.7,Open,SNS-001
TEL-000949,2026-05-09T22:28:42,SITE-005,Section C — Nakuru-Eldoret Extension,460.5,3221.4,38.8,Partially Open,SNS-014
TEL-003729,2026-06-28T19:20:15,SITE-005,Section C — Nakuru-Eldoret Extension,307.2,1000.0,26.8,Open,SNS-004
TEL-000604,2026-05-03T22:08:04,SITE-001,Section C — Nakuru-Eldoret Extension,478.9,4318.4,33.2,Closed,SNS-014
TEL-000517,2026-05-02T06:04:13,SITE-002,Section D — Sinendet Lateral,367.7,4621.1,33.8,Closed,SNS-014
TEL-004445,2026-07-11T22:30:00,Nairobi  Terminal,Section E — Makueni Branch,504.8,3458.1,19.3,Open,SNS-002
TEL-004709,2026-07-16T14:16:53,SITE-005,Section C — Nakuru-Eldoret Extension,401.3,3149.6,35.7,Closed,SNS-012
TEL-003274,2026-06-20T04:21:22,SITE-003,Section C — Nakuru-Eldoret Extension,418.0,4044.3,28.2,Closed,SNS-002
TEL-001462,2026-05-19T18:53:51,NAKURU,Section F — Kisumu Terminal Link,299.2,2185.0,34.9,Open,SNS-013
TEL-004903,2026-07-20T01:59:08,SITE-001,Section D — Sinendet Lateral,491.1,2356.6,22.4,Open,SNS-014
TEL-000948,2026-05-09T21:48:23,SITE-006,Section A — Mombasa-Nairobi Main,457.6,1696.6,31.2,Open,SNS-011
TEL-001359,2026-05-17T13:16:38,eldoret terminal,Section C — Nakuru-Eldoret Extension,279.1,2832.2,25.3,Open,SNS-012
TEL-000134,2026-04-25T11:55:38,SITE-002,Section F — Kisumu Terminal Link,600.0,3199.6,37.3,Open,SNS-007
TEL-003853,2026-07-01T00:04:25,SITE-003,Section A — Mombasa-Nairobi Main,431.4,2854.7,26.2,Open,SNS-005
TEL-000070,2026-04-24T08:44:24,SITE-004,Section A — Mombasa-Nairobi Main,357.2,3509.2,27.3,Open,SNS-003
TEL-004425,2026-07-11T12:38:24,SITE-003,Section B — Nairobi-Nakuru Spur,367.5,1400.9,30.7,Open,SNS-005
TEL-003880,2026-07-01T13:27:06,SITE-002,Section D — Sinendet Lateral,404.0,2531.0,31.9,Partially Open,SNS-014
TEL-000653,2026-05-04T19:28:15,Eldoret  Terminal,Section B — Nairobi-Nakuru Spur,464.6,,24.1,Open,SNS-004
TEL-004437,2026-07-11T17:51:18,SITE-001,Section B — Nairobi-Nakuru Spur,333.0,4634.1,19.9,Open,SNS-005
TEL-001728,2026-05-24T03:35:52,SITE-002,Section B — Nairobi-Nakuru Spur,423.6,2566.9,26.0,Closed,SNS-001
TEL-003156,2026-06-18T01:43:15,SITE-007,Section F — Kisumu Terminal Link,403.8,1850.7,22.5,Open,SNS-010
TEL-003161,2026-06-18T04:04:16,SITE-001,Section F — Kisumu Terminal Link,1150,4087.2,40.7,Open,SNS-012
TEL-003006,2026-06-15T13:47:31,SITE-005,Section C — Nakuru-Eldoret Extension,470.2,1848.5,29.3,Closed,SNS-001
TEL-002195,2026-06-01T16:31:26,SITE-003,Section D — Sinendet Lateral,329.6,3972.6,20.9,Open,SNS-011
TEL-004319,2026-07-09T13:37:32,SITE-001,Section F — Kisumu Terminal Link,381.7,3449.0,24.4,Open,SNS-012
TEL-001330,2026-05-16T20:36:58,SITE-006,Section B — Nairobi-Nakuru Spur,480.9,3055.4,27.5,Partially Open,SNS-003
TEL-003212,2026-06-18T20:18:42,SITE-004,Section E — Makueni Branch,434.7,3226.9,33.3,Open,SNS-011
TEL-002643,2026-06-09T13:26:03,SITE-004,Section E — Makueni Branch,,3155.4,32.8,Open,SNS-009
TEL-000946,2026-05-09T21:41:16,SITE-005,Section B — Nairobi-Nakuru Spur,323.4,2665.5,29.1,Partially Open,SNS-014
TEL-000083,2026-04-24T12:42:58,SITE-001,Section A — Mombasa-Nairobi Main,337.6,2821.4,27.5,Open,SNS-012
TEL-000068,2026-04-24T08:00:45,SITE-001,Section F — Kisumu Terminal Link,539.7,2218.1,30.0,Partially Open,SNS-001
TEL-002916,2026-06-14T07:52:26,SITE-003,Section E — Makueni Branch,316.1,3709.4,39.5,Open,SNS-013
TEL-000210,2026-04-26T18:23:56,SITE-002,Section B — Nairobi-Nakuru Spur,850,2958.5,33.4,Open,SNS-009
TEL-004207,2026-07-07T06:59:41,SITE-002,Section B — Nairobi-Nakuru Spur,345.3,1775.7,30.0,Closed,SNS-008
