session_id,beneficiary_id,cohort_id,session_date,attendance_status,session_type,facilitator
SES-0012255,BEN-00517,COHORT-SC-026,28-Jun-2026,Absent,Workshop,Harrison Owino
SES-0012256,BEN-00517,COHORT-SC-026,2026-07-05,Absent,Skills Lab,Priscilla Waweru
SES-0012257,BEN-00517,COHORT-SC-026,2026-07-12,Present,Skills Lab,Uchenna Onyango
SES-0012258,BEN-00517,COHORT-SC-026,2026-07-19,Absent,Workshop,Seun Awino
SES-0012259,BEN-00517,COHORT-SC-026,2026-07-26,Present,Group Discussion,Caroline Rotich
SES-0012260,BEN-00517,COHORT-SC-026,02-Aug-2026,Absent,Workshop,Zipporah Achieng
SES-0012261,BEN-00517,COHORT-SC-026,2026-08-09,Present,Mentorship,Dennis Achieng
SES-0012262,BEN-00517,COHORT-SC-026,2026-08-16,Present,Workshop,Kezia Kimani
SES-0012263,BEN-00518,COHORT-SC-026,2026-03-24,Present,Group Discussion,Tabitha Chebet
SES-0012264,BEN-00518,COHORT-SC-026,2026-03-31,Present,Skills Lab,Mary Achieng
SES-0012265,BEN-00518,COHORT-SC-026,2026-04-07,YES,Mentorship,Uchenna Odongo
SES-0012266,BEN-00518,COHORT-SC-026,2026-04-14,Present,Skills Lab,Esther Ndung'u
SES-0012267,BEN-00518,COHORT-SC-026,2026-04-21,Present,Group Discussion,Cynthia Onyango
SES-0012268,BEN-00518,COHORT-SC-026,2026-04-28,Present,Skills Lab,Leonard Ochieng
SES-0012269,BEN-00518,COHORT-SC-026,2026-05-05,Present,Skills Lab,Brian Ndung'u
SES-0012270,BEN-00518,COHORT-SC-026,2026-05-12,Present,Skills Lab,Violet Chebet
SES-0012271,BEN-00518,COHORT-SC-026,2026-05-19,Present,Skills Lab,Caroline Mugo
SES-0012272,BEN-00518,COHORT-SC-026,2026-05-26,Absent,Skills Lab,Mary Mutua
SES-0012273,BEN-00518,COHORT-SC-026,2026-06-02,Present,Workshop,Tabitha Njenga
SES-0012274,BEN-00518,COHORT-SC-026,2026-06-26,Present,Group Discussion,Rose Odongo
SES-0012275,BEN-00518,COHORT-SC-026,2026-06-16,Present,Group Discussion,Hassan Owino
SES-0012276,BEN-00518,COHORT-SC-026,2026-06-23,Present,Skills Lab,Kezia Wanjiku
SES-0012277,BEN-00518,COHORT-SC-026,2026-06-30,Present,Skills Lab,Nicholas Waweru
SES-0012278,BEN-00518,COHORT-SC-026,07-Jul-2026,Present,Group Discussion,Priscilla Mugo
SES-0012279,BEN-00518,COHORT-SC-026,2026-07-14,Present,Group Discussion,Tabitha Musyoka
SES-0012280,BEN-00518,COHORT-SC-026,2026-07-21,Present,Skills Lab,Maurice Ndung'u
SES-0012281,BEN-00518,COHORT-SC-026,2026-07-28,Present,Workshop,Queen Omondi
SES-0012282,BEN-00518,COHORT-SC-026,2026-08-04,Present,Mentorship,Zipporah Odongo
SES-0012283,BEN-00518,COHORT-SC-026,2026-09-03,Absent,Skills Lab,Harrison Gichuki
SES-0012284,BEN-00518,COHORT-SC-026,18/08/2026,Absent,Group Discussion,Hassan Ndung'u
SES-0012285,BEN-00519,COHORT-SC-026,2026-02-22,Absent,Workshop,Caroline Simiyu
SES-0012286,BEN-00519,COHORT-SC-026,2026-03-01,Present,Mentorship,Queen Adhiambo
SES-0012287,BEN-00519,COHORT-SC-026,08/03/2026,Present,Mentorship,Gladys Awino
SES-0012288,BEN-00519,COHORT-SC-026,15/03/2026,Present,Mentorship,Caroline Kariuki
SES-0012289,BEN-00519,COHORT-SC-026,2026-03-22,Present,Workshop,Queen Chebet
SES-0012290,BEN-00519,COHORT-SC-026,2026-03-29,Present,Workshop,Esther Wangari
SES-0012291,BEN-00519,COHORT-SC-026,2026-04-05,Present,Workshop,Seun Owino
SES-0012292,BEN-00519,COHORT-SC-026,12-Apr-2026,Present,Workshop,Irene Odongo
SES-0012293,BEN-00519,COHORT-SC-026,2026-04-19,Present,Group Discussion,Patrick Waweru
SES-0012294,BEN-00519,COHORT-SC-026,2026-04-26,Absent,Workshop,Yvonne Awino
SES-0012295,BEN-00519,COHORT-SC-026,03-May-2026,Present,Mentorship,Uchenna Githinji
SES-0012296,BEN-00519,COHORT-SC-026,10-May-2026,Present,Group Discussion,Mary Achieng
SES-0012297,BEN-00519,COHORT-SC-026,2026-05-17,Present,Skills Lab,Lilian Nyambura
SES-0012298,BEN-00519,COHORT-SC-026,2026-05-24,Present,Workshop,Brian Waweru
SES-0012299,BEN-00519,COHORT-SC-026,2026-05-31,YES,Mentorship,Yvonne Mutua
SES-0012300,BEN-00519,COHORT-SC-026,2026-06-07,Present,Skills Lab,
SES-0012301,BEN-00519,COHORT-SC-026,2026-06-14,Present,Mentorship,Boniface Chebet
SES-0012302,BEN-00519,COHORT-SC-026,2026-06-21,Absent,Skills Lab,Eunice Njenga
SES-0012303,BEN-00519,COHORT-SC-026,2026-06-28,Present,Skills Lab,Owen Otieno
SES-0012304,BEN-00519,COHORT-SC-026,2026-07-05,0,Group Discussion,Grace Kiplagat
SES-0012305,BEN-00519,COHORT-SC-026,2026-07-12,Present,Workshop,Cynthia Achieng
SES-0012306,BEN-00519,COHORT-SC-026,2026-07-19,Present,Workshop,Quinton Gichuki
SES-0012307,BEN-00519,COHORT-SC-026,2026-07-26,Present,Group Discussion,Dennis Mwangi
SES-0012308,BEN-00519,COHORT-SC-026,2026-08-02,Present,Skills Lab,Eunice Kiprotich
SES-0012309,BEN-00519,COHORT-SC-026,2026-08-09,Present,Skills Lab,Patrick Kiplagat
SES-0012310,BEN-00519,COHORT-SC-026,16/08/2026,Present,Skills Lab,Uchenna Njoroge
SES-0012311,BEN-00520,COHORT-SC-026,2026-03-02,Present,Workshop,Priscilla Waweru
SES-0012312,BEN-00520,COHORT-SC-026,09/03/2026,Present,Workshop,
SES-0012313,BEN-00520,COHORT-SC-026,2026-03-16,Present,Skills Lab,Rose Njoroge
SES-0012314,BEN-00520,COHORT-SC-026,2026-03-23,Absent,Group Discussion,Zipporah Gichuki
SES-0012315,BEN-00520,COHORT-SC-026,2026-03-30,Absent,Mentorship,Dennis Ochieng
SES-0012316,BEN-00520,COHORT-SC-026,2026-04-06,Present,Group Discussion,Stephen Kiplagat
SES-0012317,BEN-00520,COHORT-SC-026,2026-04-13,Present,Group Discussion,Queen Mwangi
SES-0012318,BEN-00520,COHORT-SC-026,2026-04-20,Present,Mentorship,Cynthia Owino
SES-0012319,BEN-00520,COHORT-SC-026,2026-04-27,Present,Mentorship,Cynthia Ochieng
SES-0012320,BEN-00520,COHORT-SC-026,2026-05-04,Absent,Skills Lab,Grace Adhiambo
SES-0012321,BEN-00520,COHORT-SC-026,2026-05-11,Absent,Skills Lab,Quinton Rotich
SES-0012322,BEN-00520,COHORT-SC-026,2026-05-18,Present,Workshop,Eunice Otieno
SES-0012323,BEN-00520,COHORT-SC-026,25/05/2026,absent,Group Discussion,Brian Achieng
SES-0012324,BEN-00520,COHORT-SC-026,2026-06-01,Present,Group Discussion,Zipporah Onyango
SES-0012325,BEN-00520,COHORT-SC-026,2026-06-08,Present,Workshop,Priscilla Gichuki
SES-0012326,BEN-00520,COHORT-SC-026,2026-06-15,Present,Group Discussion,Lilian Mugo
SES-0012327,BEN-00520,COHORT-SC-026,2026-06-22,Present,Skills Lab,Olive Gichuki
SES-0012328,BEN-00520,COHORT-SC-026,2026-06-29,Absent,Workshop,Irene Njenga
SES-0012329,BEN-00520,COHORT-SC-026,2026-07-06,NO,Workshop,Kezia Adhiambo
SES-0012330,BEN-00520,COHORT-SC-026,13/07/2026,Absent,Mentorship,Kendi Githinji
SES-0012331,BEN-00520,COHORT-SC-026,20-Jul-2026,Present,Group Discussion,Zipporah Awino
SES-0012332,BEN-00520,COHORT-SC-026,27-Jul-2026,Present,Workshop,Harrison Njoroge
SES-0012333,BEN-00520,COHORT-SC-026,03/08/2026,Present,Mentorship,Brian Mugo
SES-0012334,BEN-00520,COHORT-SC-026,2026-08-10,Absent,Mentorship,Eunice Ochieng
SES-0012335,BEN-00520,COHORT-SC-026,2026-08-17,Present,Skills Lab,Zipporah Waweru
SES-0012336,BEN-00521,COHORT-SC-026,2026-03-01,Present,Skills Lab,Tabitha Musyoka
SES-0012337,BEN-00521,COHORT-SC-026,08/03/2026,Absent,Mentorship,Eunice Githinji
SES-0012338,BEN-00521,COHORT-SC-026,2026-03-15,Present,Group Discussion,Yvonne Achieng
SES-0012339,BEN-00521,COHORT-SC-026,2026-03-22,Absent,Skills Lab,Zipporah Kimani
SES-0012340,BEN-00521,COHORT-SC-026,2026-03-29,Present,Workshop,Uchenna Njenga
SES-0012341,BEN-00521,COHORT-SC-026,2026-04-05,Present,Workshop,Brian Githinji
SES-0012342,BEN-00521,COHORT-SC-026,2026-04-12,Absent,Skills Lab,Olive Kariuki
SES-0012343,BEN-00521,COHORT-SC-026,2026-04-19,Present,Workshop,Gladys Were
SES-0012344,BEN-00521,COHORT-SC-026,2026-04-26,Absent,Mentorship,Amina Kimani
SES-0012345,BEN-00521,COHORT-SC-026,2026-05-03,Present,Workshop,Felix Mugo
SES-0012346,BEN-00521,COHORT-SC-026,2026-05-10,Present,Mentorship,Olive Mutinda
SES-0012347,BEN-00521,COHORT-SC-026,2026-05-17,absent,Skills Lab,Olive Mugo
SES-0012348,BEN-00521,COHORT-SC-026,2026-05-24,Absent,Group Discussion,Irene Mugo
SES-0012349,BEN-00521,COHORT-SC-026,2026-05-31,Present,Group Discussion,Raphael Otieno
SES-0012350,BEN-00521,COHORT-SC-026,07/06/2026,Absent,Skills Lab,Aisha Rotich
SES-0012351,BEN-00521,COHORT-SC-026,2026-06-14,Absent,Skills Lab,Xavier Adhiambo
SES-0012352,BEN-00521,COHORT-SC-026,2026-06-21,Present,Group Discussion,Violet Kamau
SES-0012353,BEN-00521,COHORT-SC-026,2026-06-28,Present,Workshop,Queen Omondi
SES-0012354,BEN-00521,COHORT-SC-026,2026-07-05,Present,Skills Lab,Maurice Awino
SES-0012355,BEN-00521,COHORT-SC-026,2026-07-12,Absent,Skills Lab,Tabitha Awino
SES-0012356,BEN-00521,COHORT-SC-026,2026-07-19,Present,Group Discussion,Francis Wangari
SES-0012357,BEN-00521,COHORT-SC-026,2026-07-26,Absent,Group Discussion,Wanjiku Waweru
SES-0012358,BEN-00521,COHORT-SC-026,2026-08-02,Absent,Mentorship,Nicholas Chebet
SES-0012359,BEN-00521,COHORT-SC-026,2026-08-09,present,Skills Lab,Violet Rotich
SES-0012360,BEN-00521,COHORT-SC-026,2026-08-16,Present,Group Discussion,Seun Nyambura
SES-0012361,BEN-00522,COHORT-SC-026,2026-02-24,Present,Mentorship,Felix Wanjiku
SES-0012362,BEN-00522,COHORT-SC-026,2026-03-03,NO,Mentorship,Lilian Gichuki
SES-0012363,BEN-00522,COHORT-SC-026,2026-03-10,Present,Workshop,Lilian Waweru
SES-0012364,BEN-00522,COHORT-SC-026,2026-03-17,Present,Workshop,David Omondi
SES-0012365,BEN-00522,COHORT-SC-026,2026-03-24,Present,Workshop,Grace Ndung'u
SES-0012366,BEN-00522,COHORT-SC-026,2026-03-31,Present,Mentorship,
SES-0012367,BEN-00522,COHORT-SC-026,07-Apr-2026,Present,Skills Lab,Esther Adhiambo
SES-0012368,BEN-00522,COHORT-SC-026,2026-04-14,Present,Mentorship,Brian Njenga
SES-0012369,BEN-00522,COHORT-SC-026,2026-04-21,Present,Workshop,Leonard Maina
SES-0012370,BEN-00522,COHORT-SC-026,28-Apr-2026,Present,Workshop,Patrick Owino
SES-0012371,BEN-00522,COHORT-SC-026,2026-05-05,Present,Workshop,David Maina
SES-0012372,BEN-00522,COHORT-SC-026,2026-05-12,Present,Group Discussion,Raphael Chebet
SES-0012373,BEN-00522,COHORT-SC-026,2026-05-19,Present,Mentorship,Eunice Musyoka
SES-0012374,BEN-00522,COHORT-SC-026,2026-05-26,Present,Skills Lab,Seun Simiyu
SES-0012375,BEN-00522,COHORT-SC-026,2026-06-02,Present,Workshop,Raphael Rotich
SES-0012376,BEN-00522,COHORT-SC-026,2026-06-09,Present,Workshop,Xavier Mutinda
SES-0012377,BEN-00522,COHORT-SC-026,2026-06-16,Present,Mentorship,Boniface Odongo
SES-0012378,BEN-00522,COHORT-SC-026,23-Jun-2026,Present,Workshop,Cynthia Owino
SES-0012379,BEN-00522,COHORT-SC-026,2026-06-30,Present,Workshop,Irene Kamau
SES-0012380,BEN-00522,COHORT-SC-026,2026-07-07,Present,Mentorship,Owen Mutinda
SES-0012381,BEN-00522,COHORT-SC-026,2026-07-14,Present,Workshop,Eunice Simiyu
SES-0012382,BEN-00522,COHORT-SC-026,2026-07-21,Absent,Mentorship,Aisha Wanjiku
SES-0012383,BEN-00522,COHORT-SC-026,2026-07-28,Present,Group Discussion,Patrick Wangari
SES-0012384,BEN-00522,COHORT-SC-026,2026-08-04,Present,Mentorship,Olive Waweru
SES-0012385,BEN-00522,COHORT-SC-026,2026-08-11,Absent,Mentorship,Seun Achieng
SES-0012386,BEN-00522,COHORT-SC-026,18-Aug-2026,Present,Skills Lab,Cynthia Njenga
SES-0012387,BEN-00523,COHORT-SC-026,2026-03-01,Absent,Workshop,Nicholas Njenga
SES-0012388,BEN-00523,COHORT-SC-026,2026-03-08,Present,Workshop,Yvonne Ndung'u
SES-0012389,BEN-00523,COHORT-SC-026,15/03/2026,Absent,Group Discussion,Irene Njoroge
SES-0012390,BEN-00523,COHORT-SC-026,2026-03-22,Absent,Mentorship,Queen Ochieng
SES-0012391,BEN-00523,COHORT-SC-026,2026-03-29,NO,Group Discussion,Francis Owino
SES-0012392,BEN-00523,COHORT-SC-026,2026-04-05,Absent,Mentorship,Owen Onyango
SES-0012393,BEN-00523,COHORT-SC-026,2026-04-12,Present,Mentorship,Felix Owino
SES-0012394,BEN-00523,COHORT-SC-026,19/04/2026,NO,Workshop,Cynthia Mugo
SES-0012395,BEN-00523,COHORT-SC-026,2026-04-26,Absent,Skills Lab,Joseph Mwangi
SES-0012396,BEN-00523,COHORT-SC-026,2026-05-03,Absent,Group Discussion,Seun Waweru
SES-0012397,BEN-00523,COHORT-SC-026,2026-05-10,Present,Workshop,Nancy Maina
SES-0012398,BEN-00523,COHORT-SC-026,2026-05-17,Absent,Workshop,Joseph Achieng
SES-0012399,BEN-00523,COHORT-SC-026,2026-05-24,Absent,Skills Lab,Joseph Wanjiku
SES-0012400,BEN-00523,COHORT-SC-026,2026-06-27,Present,Group Discussion,Nicholas Onyango
SES-0012401,BEN-00523,COHORT-SC-026,2026-06-07,Absent,Workshop,Kezia Chebet
SES-0012402,BEN-00523,COHORT-SC-026,2026-06-14,Absent,Workshop,Hassan Auma
SES-0012403,BEN-00523,COHORT-SC-026,2026-06-21,Present,Group Discussion,James Owino
SES-0012404,BEN-00523,COHORT-SC-026,2026-06-28,Present,Mentorship,Aisha Waweru
SES-0012405,BEN-00523,COHORT-SC-026,2026-07-05,Present,Group Discussion,Irene Njoroge
SES-0012406,BEN-00523,COHORT-SC-026,2026-07-12,Absent,Workshop,Rose Ndung'u
SES-0012407,BEN-00523,COHORT-SC-026,2026-07-19,Absent,Workshop,Quinton Achieng
SES-0012408,BEN-00523,COHORT-SC-026,2026-07-26,YES,Skills Lab,
SES-0012409,BEN-00523,COHORT-SC-026,02-Aug-2026,Absent,Group Discussion,Brian Ndung'u
SES-0012410,BEN-00523,COHORT-SC-026,2026-08-09,YES,Mentorship,Mary Mutinda
SES-0012411,BEN-00523,COHORT-SC-026,2026-08-16,Present,Group Discussion,Harrison Waweru
SES-0012412,BEN-00524,COHORT-SC-026,2026-03-09,Absent,Mentorship,Kezia Maina
SES-0012413,BEN-00524,COHORT-SC-026,2026-03-16,Present,Group Discussion,Yvonne Rotich
SES-0012414,BEN-00524,COHORT-SC-026,2026-03-23,Absent,Skills Lab,Esther Nyambura
SES-0012415,BEN-00524,COHORT-SC-026,2026-04-01,Present,Mentorship,Kezia Mutinda
SES-0012416,BEN-00524,COHORT-SC-026,2026-04-06,Present,Skills Lab,Wanjiku Njenga
SES-0012417,BEN-00524,COHORT-SC-026,13/04/2026,Present,Workshop,Kendi Maina
SES-0012418,BEN-00524,COHORT-SC-026,2026-04-20,Present,Skills Lab,Mary Njenga
SES-0012419,BEN-00524,COHORT-SC-026,2026-04-27,Present,Skills Lab,Boniface Owino
SES-0012420,BEN-00524,COHORT-SC-026,2026-05-04,Present,Skills Lab,Amina Odongo
SES-0012421,BEN-00524,COHORT-SC-026,11/05/2026,Present,Mentorship,Uchenna Auma
SES-0012422,BEN-00524,COHORT-SC-026,18/05/2026,Present,Workshop,Queen Chebet
SES-0012423,BEN-00524,COHORT-SC-026,2026-05-25,Present,Mentorship,Grace Kiplagat
SES-0012424,BEN-00524,COHORT-SC-026,2026-06-01,Present,Group Discussion,David Achieng
SES-0012425,BEN-00524,COHORT-SC-026,2026-06-08,Present,Skills Lab,Owen Kariuki
SES-0012426,BEN-00524,COHORT-SC-026,15/06/2026,Present,Mentorship,Aisha Maina
SES-0012427,BEN-00524,COHORT-SC-026,2026-06-22,Present,Group Discussion,Xavier Kiprotich
SES-0012428,BEN-00524,COHORT-SC-026,2026-06-29,0,Workshop,Olive Onyango
SES-0012429,BEN-00524,COHORT-SC-026,2026-07-06,Present,Mentorship,Yvonne Mugo
SES-0012430,BEN-00524,COHORT-SC-026,2026-07-13,Present,Skills Lab,Queen Simiyu
SES-0012431,BEN-00524,COHORT-SC-026,2026-07-20,Present,Mentorship,James Owino
SES-0012432,BEN-00524,COHORT-SC-026,2026-07-27,Present,Workshop,Quinton Onyango
SES-0012433,BEN-00524,COHORT-SC-026,2026-08-03,Present,Group Discussion,Lilian Maina
SES-0012434,BEN-00524,COHORT-SC-026,2026-08-10,Present,Group Discussion,Owen Githinji
SES-0012435,BEN-00524,COHORT-SC-026,2026-08-17,Absent,Workshop,Tabitha Odongo
SES-0012436,BEN-00525,COHORT-SC-026,2026-03-06,Present,Mentorship,Maurice Onyango
SES-0012437,BEN-00525,COHORT-SC-026,2026-03-13,Present,Group Discussion,Mary Ndung'u
SES-0012438,BEN-00525,COHORT-SC-026,2026-04-18,1,Workshop,Caroline Githinji
SES-0012439,BEN-00525,COHORT-SC-026,27/03/2026,Present,Mentorship,Mary Mutua
SES-0012440,BEN-00525,COHORT-SC-026,2026-04-03,Present,Workshop,Hassan Were
SES-0012441,BEN-00525,COHORT-SC-026,10/04/2026,Present,Workshop,Stephen Owino
SES-0012442,BEN-00525,COHORT-SC-026,2026-04-17,absent,Group Discussion,Patrick Simiyu
SES-0012443,BEN-00525,COHORT-SC-026,24-Apr-2026,Present,Mentorship,James Nyambura
SES-0012444,BEN-00525,COHORT-SC-026,01/05/2026,Present,Workshop,Maurice Mutua
SES-0012445,BEN-00525,COHORT-SC-026,2026-05-08,Absent,Workshop,Nancy Ndung'u
SES-0012446,BEN-00525,COHORT-SC-026,2026-05-27,Present,Skills Lab,Brian Wangari
SES-0012447,BEN-00525,COHORT-SC-026,2026-05-22,Present,Skills Lab,Nancy Kariuki
SES-0012448,BEN-00525,COHORT-SC-026,2026-05-29,Present,Group Discussion,Harrison Waweru
SES-0012449,BEN-00525,COHORT-SC-026,2026-06-05,Absent,Workshop,Eunice Awino
SES-0012450,BEN-00525,COHORT-SC-026,2026-06-12,Present,Skills Lab,Boniface Ochieng
SES-0012451,BEN-00525,COHORT-SC-026,2026-06-19,Present,Group Discussion,Violet Ndung'u
SES-0012452,BEN-00525,COHORT-SC-026,2026-06-26,absent,Workshop,Olive Awino
SES-0012453,BEN-00525,COHORT-SC-026,2026-07-03,Present,Skills Lab,Cynthia Omondi
SES-0012454,BEN-00525,COHORT-SC-026,2026-07-10,Present,Skills Lab,Grace Chebet
SES-0012455,BEN-00525,COHORT-SC-026,2026-07-17,present,Mentorship,Esther Waweru
SES-0012456,BEN-00525,COHORT-SC-026,2026-07-24,Present,Workshop,Maurice Ochieng
SES-0012457,BEN-00525,COHORT-SC-026,2026-07-31,Absent,Mentorship,Boniface Ndung'u
SES-0012458,BEN-00525,COHORT-SC-026,2026-08-07,Present,Group Discussion,Eunice Achieng
SES-0012459,BEN-00525,COHORT-SC-026,2026-08-14,present,Workshop,Harrison Wanjiku
SES-0012460,BEN-00525,COHORT-SC-026,2026-08-21,Absent,Mentorship,Felix Onyango
SES-0012461,BEN-00526,COHORT-SC-026,2026-03-22,Present,Mentorship,Wanjiku Ochieng
SES-0012462,BEN-00526,COHORT-SC-026,2026-03-29,Present,Mentorship,Kendi Kiprotich
SES-0012463,BEN-00526,COHORT-SC-026,2026-04-05,Absent,Mentorship,
SES-0012464,BEN-00526,COHORT-SC-026,2026-04-12,Present,Group Discussion,James Kariuki
SES-0012465,BEN-00526,COHORT-SC-026,2026-04-19,Present,Mentorship,Wanjiku Chebet
SES-0012466,BEN-00526,COHORT-SC-026,2026-04-26,Absent,Workshop,Cynthia Kiplagat
SES-0012467,BEN-00526,COHORT-SC-026,2026-05-03,Present,Workshop,Lilian Auma
SES-0012468,BEN-00526,COHORT-SC-026,2026-05-10,Absent,Group Discussion,Wanjiku Githinji
SES-0012469,BEN-00526,COHORT-SC-026,2026-05-17,Absent,Mentorship,Priscilla Musyoka
SES-0012470,BEN-00526,COHORT-SC-026,2026-05-24,Present,Mentorship,Irene Nyambura
SES-0012471,BEN-00526,COHORT-SC-026,2026-05-31,Present,Mentorship,James Wangari
SES-0012472,BEN-00526,COHORT-SC-026,2026-06-07,Absent,Skills Lab,Brian Owino
SES-0012473,BEN-00526,COHORT-SC-026,2026-06-14,Absent,Skills Lab,Owen Gichuki
SES-0012474,BEN-00526,COHORT-SC-026,2026-06-21,Present,Workshop,Zipporah Githinji
SES-0012475,BEN-00526,COHORT-SC-026,2026-06-28,Present,Workshop,Brian Odongo
SES-0012476,BEN-00526,COHORT-SC-026,2026-07-05,Absent,Group Discussion,Mary Ndung'u
SES-0012477,BEN-00526,COHORT-SC-026,2026-07-12,Absent,Mentorship,Nicholas Omondi
SES-0012478,BEN-00526,COHORT-SC-026,2026-07-19,0,Skills Lab,Xavier Owino
SES-0012479,BEN-00526,COHORT-SC-026,2026-07-26,Absent,Mentorship,Boniface Kariuki
SES-0012480,BEN-00526,COHORT-SC-026,2026-08-02,Present,Skills Lab,Violet Awino
SES-0012481,BEN-00526,COHORT-SC-026,2026-08-09,Present,Mentorship,Xavier Owino
SES-0012482,BEN-00526,COHORT-SC-026,2026-08-16,Present,Skills Lab,Dennis Kimani
SES-0012483,BEN-00527,COHORT-SC-026,2026-03-18,Present,Workshop,Priscilla Wangari
SES-0012484,BEN-00527,COHORT-SC-026,2026-03-25,Present,Skills Lab,Olive Mwangi
SES-0012485,BEN-00527,COHORT-SC-026,2026-04-01,Present,Skills Lab,Boniface Mugo
SES-0012486,BEN-00527,COHORT-SC-026,2026-04-08,Present,Mentorship,Wanjiku Mugo
SES-0012487,BEN-00527,COHORT-SC-026,2026-04-15,Present,Group Discussion,James Onyango
SES-0012488,BEN-00527,COHORT-SC-026,2026-04-22,Present,Group Discussion,Joseph Kiplagat
SES-0012489,BEN-00527,COHORT-SC-026,2026-04-29,Present,Mentorship,Raphael Njoroge
SES-0012490,BEN-00527,COHORT-SC-026,2026-05-06,0,Skills Lab,Patrick Ochieng
SES-0012491,BEN-00527,COHORT-SC-026,13-May-2026,Present,Skills Lab,Irene Kiplagat
SES-0012492,BEN-00527,COHORT-SC-026,2026-05-20,Present,Skills Lab,Queen Wangari
SES-0012493,BEN-00527,COHORT-SC-026,2026-05-27,Absent,Skills Lab,Seun Nyambura
SES-0012494,BEN-00527,COHORT-SC-026,2026-06-03,Present,Skills Lab,Priscilla Wangari
SES-0012495,BEN-00527,COHORT-SC-026,2026-06-10,Present,Workshop,Cynthia Nyambura
SES-0012496,BEN-00527,COHORT-SC-026,2026-06-17,Present,Mentorship,Zipporah Musyoka
SES-0012497,BEN-00527,COHORT-SC-026,2026-06-24,Present,Workshop,David Owino
SES-0012498,BEN-00527,COHORT-SC-026,2026-07-01,Present,Skills Lab,Gladys Ochieng
SES-0012499,BEN-00527,COHORT-SC-026,2026-07-08,Present,Skills Lab,Leonard Waweru
SES-0012500,BEN-00527,COHORT-SC-026,2026-07-15,Present,Mentorship,Amina Simiyu
SES-0012501,BEN-00527,COHORT-SC-026,2026-07-22,Absent,Mentorship,
SES-0012502,BEN-00527,COHORT-SC-026,2026-07-29,Present,Skills Lab,Zipporah Auma
SES-0012503,BEN-00527,COHORT-SC-026,2026-08-05,Present,Workshop,Violet Rotich
SES-0012504,BEN-00527,COHORT-SC-026,12/08/2026,Present,Workshop,Mary Adhiambo
SES-0012505,BEN-00527,COHORT-SC-026,2026-08-19,Present,Skills Lab,Irene Githinji
SES-0012506,BEN-00528,COHORT-SC-026,2026-03-01,Present,Mentorship,Felix Were
SES-0012507,BEN-00528,COHORT-SC-026,2026-03-08,Present,Skills Lab,Priscilla Kiprotich
SES-0012508,BEN-00528,COHORT-SC-026,2026-03-15,Present,Workshop,Leonard Were
SES-0012509,BEN-00528,COHORT-SC-026,2026-03-22,Present,Mentorship,Uchenna Musyoka
SES-0012510,BEN-00528,COHORT-SC-026,2026-03-29,0,Group Discussion,
SES-0012511,BEN-00528,COHORT-SC-026,2026-04-05,Present,Group Discussion,Aisha Chebet
SES-0012512,BEN-00528,COHORT-SC-026,12-Apr-2026,YES,Workshop,Quinton Mutua
SES-0012513,BEN-00528,COHORT-SC-026,2026-04-19,Present,Group Discussion,Dennis Ndung'u
SES-0012514,BEN-00528,COHORT-SC-026,2026-04-26,Present,Mentorship,Rose Wangari
SES-0012515,BEN-00528,COHORT-SC-026,2026-05-03,Present,Mentorship,Gladys Odongo
SES-0012516,BEN-00528,COHORT-SC-026,2026-05-21,Present,Group Discussion,Patrick Simiyu
SES-0012517,BEN-00528,COHORT-SC-026,2026-05-17,Present,Group Discussion,Harrison Owino
SES-0012518,BEN-00528,COHORT-SC-026,2026-05-24,0,Skills Lab,James Odongo
SES-0012519,BEN-00528,COHORT-SC-026,31/05/2026,Present,Workshop,Francis Kimani
SES-0012520,BEN-00528,COHORT-SC-026,2026-06-07,Present,Workshop,Gladys Simiyu
SES-0012521,BEN-00528,COHORT-SC-026,2026-06-14,Present,Mentorship,Harrison Kimani
SES-0012522,BEN-00528,COHORT-SC-026,21-Jun-2026,Present,Mentorship,Quinton Githinji
SES-0012523,BEN-00528,COHORT-SC-026,28-Jun-2026,Present,Skills Lab,Yvonne Wanjiku
SES-0012524,BEN-00528,COHORT-SC-026,2026-07-05,Absent,Workshop,Uchenna Kiprotich
SES-0012525,BEN-00528,COHORT-SC-026,12/07/2026,Present,Workshop,Uchenna Wanjiku
SES-0012526,BEN-00528,COHORT-SC-026,2026-07-19,Present,Mentorship,Mary Nyambura
SES-0012527,BEN-00528,COHORT-SC-026,2026-07-26,Absent,Group Discussion,Patrick Kimani
SES-0012528,BEN-00528,COHORT-SC-026,2026-08-02,Absent,Workshop,Joseph Kiplagat
SES-0012529,BEN-00528,COHORT-SC-026,2026-08-09,Present,Workshop,David Wangari
SES-0012530,BEN-00528,COHORT-SC-026,2026-08-16,Present,Workshop,Kezia Simiyu
SES-0012531,BEN-00529,COHORT-SC-026,2026-03-05,Absent,Group Discussion,James Nyambura
SES-0012532,BEN-00529,COHORT-SC-026,2026-03-12,Absent,Group Discussion,Stephen Kamau
