disbursement_id,beneficiary_id,cohort_id,expected_date,actual_date,amount_kes,status,delay_days,payment_method
DISB-0005111,BEN-00480,COHORT-SC-002,2026-04-06,2026-04-06,5724,Paid,0,Cash
DISB-0005112,BEN-00480,COHORT-SC-002,2026-05-06,2026-05-06,5328,Pending,0,M-Pesa
DISB-0005113,BEN-00480,COHORT-SC-002,2026-06-06,2026-06-06,7633,Paid,0,Cash
DISB-0005114,BEN-00480,COHORT-SC-002,2026-07-06,2026-07-06,7249,Paid,0,Cash
DISB-0005115,BEN-00480,COHORT-SC-002,2026-08-06,2026-08-06,4141,Paid,0,M-Pesa
DISB-0005116,BEN-00481,COHORT-SC-002,2025-10-06,2025-10-20,4392,Delayed,14,Cash
DISB-0005117,BEN-00481,COHORT-SC-002,2025-11-06,2025-11-06,4961,Pending,0,Cash
DISB-0005118,BEN-00481,COHORT-SC-002,2025-12-06,2025-12-06,3115,Paid,0,M-Pesa
DISB-0005119,BEN-00481,COHORT-SC-002,2026-01-06,2026-01-06,5576,Paid,0,M-Pesa
DISB-0005120,BEN-00481,COHORT-SC-002,2026-02-06,,7921,Withheld,0,Cash
DISB-0005121,BEN-00481,COHORT-SC-002,2026-03-06,2026-03-06,4305,PAID,0,Bank Transfer
DISB-0005122,BEN-00481,COHORT-SC-002,2026-04-06,2026-04-06,3688,Paid,0,M-Pesa
DISB-0005123,BEN-00481,COHORT-SC-002,2026-05-06,2026-05-06,5689,Pending,0,Bank Transfer
DISB-0005124,BEN-00481,COHORT-SC-002,2026-06-06,2026-06-06,7449,Paid,0,Cash
DISB-0005125,BEN-00481,COHORT-SC-002,2026-07-06,2026-07-06,6254,Paid,0,M-Pesa
DISB-0005126,BEN-00481,COHORT-SC-002,2026-08-06,2026-08-06,7268,Paid,0,Bank Transfer
DISB-0005127,BEN-00482,COHORT-SC-002,2025-09-06,2025-09-06,3318,Paid,0,Bank Transfer
DISB-0005128,BEN-00482,COHORT-SC-002,2025-10-06,2025-10-06,3128,Paid,0,M-Pesa
DISB-0005129,BEN-00482,COHORT-SC-002,2025-11-06,2025-11-06,7900,Paid,0,M-Pesa
DISB-0005130,BEN-00482,COHORT-SC-002,2025-12-06,2025-12-06,7724,Pending,0,M-Pesa
DISB-0005131,BEN-00482,COHORT-SC-002,2026-01-06,2026-01-06,4448,Pending,0,Cash
DISB-0005132,BEN-00482,COHORT-SC-002,2026-02-06,2026-02-17,7613,Delayed,11,Bank Transfer
DISB-0005133,BEN-00482,COHORT-SC-002,2026-03-06,2026-03-06,6829,delayed,0,Bank Transfer
DISB-0005134,BEN-00483,COHORT-SC-002,2025-10-06,,6948,Withheld,0,M-Pesa
DISB-0005135,BEN-00483,COHORT-SC-002,2025-11-06,2025-12-02,4662,Delayed,26,M-Pesa
DISB-0005136,BEN-00483,COHORT-SC-002,2025-12-06,2025-12-06,4531,Paid,0,Bank Transfer
DISB-0005137,BEN-00483,COHORT-SC-002,2026-01-06,2026-01-06,3852,Paid,0,Cash
DISB-0005138,BEN-00483,COHORT-SC-002,2026-02-06,2026-02-06,6886,withheld,0,Bank Transfer
DISB-0005139,BEN-00483,COHORT-SC-002,2026-03-06,2026-03-06,5456,Pending,0,Cash
DISB-0005140,BEN-00483,COHORT-SC-002,2026-04-06,2026-04-06,5137,Paid,0,Cash
DISB-0005141,BEN-00483,COHORT-SC-002,2026-05-06,2026-05-06,5132,Pending,0,Cash
DISB-0005142,BEN-00483,COHORT-SC-002,2026-06-06,2026-06-06,3755,Paid,0,Cash
DISB-0005143,BEN-00483,COHORT-SC-002,2026-07-06,2026-07-06,6352,Pending,0,M-Pesa
DISB-0005144,BEN-00483,COHORT-SC-002,2026-08-06,2026-08-06,7486,Paid,0,M-Pesa
DISB-0005145,BEN-00484,COHORT-SC-002,2025-10-06,2025-10-06,5756,Pending,0,M-Pesa
DISB-0005146,BEN-00484,COHORT-SC-002,2025-11-06,,3872,Withheld,0,Bank Transfer
DISB-0005147,BEN-00484,COHORT-SC-002,2025-12-06,2025-12-06,6939,withheld,0,M-Pesa
DISB-0005148,BEN-00484,COHORT-SC-002,2026-01-06,2026-01-06,3254,Paid,0,Bank Transfer
DISB-0005149,BEN-00484,COHORT-SC-002,2026-02-06,2026-02-06,4582,Paid,0,Cash
DISB-0005150,BEN-00484,COHORT-SC-002,2026-03-06,2026-03-06,6825,Paid,0,M-Pesa
DISB-0005151,BEN-00484,COHORT-SC-002,2026-04-06,2026-04-06,6997,Paid,0,Bank Transfer
DISB-0005152,BEN-00484,COHORT-SC-002,2026-05-06,2026-05-06,6002,PAID,0,Cash
DISB-0005153,BEN-00484,COHORT-SC-002,2026-06-06,2026-06-06,4226,Paid,0,Bank Transfer
DISB-0005154,BEN-00484,COHORT-SC-002,2026-07-06,2026-07-06,7508,Pending,0,Bank Transfer
DISB-0005155,BEN-00484,COHORT-SC-002,2026-08-06,2026-08-13,5666,Delayed,7,Bank Transfer
DISB-0005156,BEN-00485,COHORT-SC-002,2025-10-06,2025-10-06,5717,Paid,0,Cash
DISB-0005157,BEN-00485,COHORT-SC-002,2025-11-06,2025-11-06,5923,PAID,0,Bank Transfer
DISB-0005158,BEN-00485,COHORT-SC-002,2025-12-06,2025-12-06,5052,Paid,0,Cash
DISB-0005159,BEN-00485,COHORT-SC-002,2026-01-06,2026-01-06,3590,Paid,0,Cash
DISB-0005160,BEN-00485,COHORT-SC-002,2026-02-06,2026-02-22,4695,Delayed,16,M-Pesa
DISB-0005161,BEN-00485,COHORT-SC-002,2026-03-06,2026-03-06,3038,Paid,0,M-Pesa
DISB-0005162,BEN-00485,COHORT-SC-002,2026-04-06,2026-04-19,3947,Delayed,13,Bank Transfer
DISB-0005163,BEN-00485,COHORT-SC-002,2026-05-06,2026-05-06,7793,Paid,0,Bank Transfer
DISB-0005164,BEN-00485,COHORT-SC-002,2026-06-06,2026-06-06,5291,Paid,0,Cash
DISB-0005165,BEN-00485,COHORT-SC-002,2026-07-06,2026-07-20,6556,Delayed,14,M-Pesa
DISB-0005166,BEN-00485,COHORT-SC-002,2026-08-06,2026-08-06,4448,paid,0,Bank Transfer
DISB-0005167,BEN-00486,COHORT-SC-002,2025-10-06,2025-10-06,3862,Pending,0,M-Pesa
DISB-0005168,BEN-00486,COHORT-SC-002,2025-11-06,2025-11-06,7555,Paid,0,M-Pesa
DISB-0005169,BEN-00486,COHORT-SC-002,2025-12-06,2025-12-06,7535,Paid,0,Cash
DISB-0005170,BEN-00486,COHORT-SC-002,2026-01-06,2026-01-06,3423,Pending,0,M-Pesa
DISB-0005171,BEN-00486,COHORT-SC-002,2026-02-06,2026-02-06,3894,Pending,0,Cash
DISB-0005172,BEN-00486,COHORT-SC-002,2026-03-06,2026-03-06,6740,Paid,0,Cash
DISB-0005173,BEN-00486,COHORT-SC-002,2026-04-06,2026-04-06,4856,Paid,0,M-Pesa
DISB-0005174,BEN-00486,COHORT-SC-002,2026-05-06,2026-05-27,7203,Delayed,21,M-Pesa
DISB-0005175,BEN-00486,COHORT-SC-002,2026-06-06,2026-06-19,4873,Delayed,13,Bank Transfer
DISB-0005176,BEN-00486,COHORT-SC-002,2026-07-06,2026-07-06,7340,Pending,0,M-Pesa
DISB-0005177,BEN-00486,COHORT-SC-002,2026-08-06,2026-08-06,6415,Pending,0,Cash
DISB-0005178,BEN-00487,COHORT-SC-002,2025-09-06,2025-09-06,3495,Paid,0,Cash
DISB-0005179,BEN-00487,COHORT-SC-002,2025-10-06,2025-10-06,5003,Paid,0,Bank Transfer
DISB-0005180,BEN-00487,COHORT-SC-002,2025-11-06,2025-11-06,5497,Pending,0,Cash
DISB-0005181,BEN-00487,COHORT-SC-002,2025-12-06,2025-12-06,6051,Pending,0,Cash
DISB-0005182,BEN-00487,COHORT-SC-002,2026-01-06,2026-01-06,4544,Paid,0,Bank Transfer
DISB-0005183,BEN-00487,COHORT-SC-002,2026-02-06,2026-02-06,5793,Pending,0,M-Pesa
DISB-0005184,BEN-00487,COHORT-SC-002,2026-03-06,2026-03-06,5000,Paid,0,Bank Transfer
DISB-0005185,BEN-00487,COHORT-SC-002,2026-04-06,2026-04-06,4940,Paid,0,M-Pesa
DISB-0005186,BEN-00487,COHORT-SC-002,2026-05-06,2026-05-18,4859,Delayed,12,Bank Transfer
DISB-0005187,BEN-00487,COHORT-SC-002,2026-06-06,2026-06-06,4385,delayed,0,Cash
DISB-0005188,BEN-00487,COHORT-SC-002,2026-07-06,2026-07-06,3845,Paid,0,Cash
DISB-0005189,BEN-00487,COHORT-SC-002,2026-08-06,2026-08-06,7161,Paid,0,M-Pesa
DISB-0005190,BEN-00488,COHORT-SC-002,2025-10-06,2025-10-06,4545,Pending,0,Bank Transfer
DISB-0005191,BEN-00488,COHORT-SC-002,2025-11-06,2025-11-30,4667,Delayed,24,Cash
DISB-0005192,BEN-00488,COHORT-SC-002,2025-12-06,2025-12-06,4445,Paid,0,Bank Transfer
DISB-0005193,BEN-00488,COHORT-SC-002,2026-01-06,2026-01-06,7049,Paid,0,Bank Transfer
DISB-0005194,BEN-00488,COHORT-SC-002,2026-02-06,2026-02-06,5167,Pending,0,Cash
DISB-0005195,BEN-00488,COHORT-SC-002,2026-03-06,2026-03-06,4144,Paid,0,Cash
DISB-0005196,BEN-00488,COHORT-SC-002,2026-04-06,2026-04-06,3908,PAID,0,Bank Transfer
DISB-0005197,BEN-00488,COHORT-SC-002,2026-05-06,2026-06-03,6999,Delayed,28,M-Pesa
DISB-0005198,BEN-00488,COHORT-SC-002,2026-06-06,2026-06-06,5589,Paid,0,Cash
DISB-0005199,BEN-00488,COHORT-SC-002,2026-07-06,2026-07-06,5427,Paid,0,Cash
DISB-0005200,BEN-00488,COHORT-SC-002,2026-08-06,2026-08-06,7816,Pending,0,Cash
DISB-0005201,BEN-00489,COHORT-SC-002,2025-10-06,2025-11-04,6618,Delayed,29,M-Pesa
DISB-0005202,BEN-00489,COHORT-SC-002,2025-11-06,,4284,Withheld,0,Cash
DISB-0005203,BEN-00489,COHORT-SC-002,2025-12-06,2026-01-03,5180,Delayed,28,M-Pesa
DISB-0005204,BEN-00489,COHORT-SC-002,2026-01-06,2026-01-06,6653,Paid,0,Cash
DISB-0005205,BEN-00489,COHORT-SC-002,2026-02-06,2026-02-22,5654,Delayed,16,Cash
DISB-0005206,BEN-00489,COHORT-SC-002,2026-03-06,2026-03-06,6372,Paid,0,Cash
DISB-0005207,BEN-00490,COHORT-SC-002,2025-10-06,2025-10-19,4598,Delayed,13,Cash
DISB-0005208,BEN-00490,COHORT-SC-002,2025-11-06,2025-11-06,7573,Paid,0,M-Pesa
DISB-0005209,BEN-00490,COHORT-SC-002,2025-12-06,2025-12-06,6092,Paid,0,Cash
DISB-0005210,BEN-00490,COHORT-SC-002,2026-01-06,2026-01-06,5582,Paid,0,Cash
DISB-0005211,BEN-00490,COHORT-SC-002,2026-02-06,2026-02-14,6680,Delayed,8,M-Pesa
DISB-0005212,BEN-00490,COHORT-SC-002,2026-03-06,2026-03-06,6262,Pending,0,M-Pesa
DISB-0005213,BEN-00490,COHORT-SC-002,2026-04-06,2026-04-06,7057,Paid,0,Cash
DISB-0005214,BEN-00490,COHORT-SC-002,2026-05-06,2026-06-01,7151,Delayed,26,Bank Transfer
DISB-0005215,BEN-00490,COHORT-SC-002,2026-06-06,2026-07-04,3605,Delayed,28,M-Pesa
DISB-0005216,BEN-00490,COHORT-SC-002,2026-07-06,2026-07-30,3704,Delayed,24,M-Pesa
DISB-0005217,BEN-00490,COHORT-SC-002,2026-08-06,2026-08-13,5154,Delayed,7,M-Pesa
DISB-0005218,BEN-00491,COHORT-SC-002,2025-09-06,2025-09-06,5905,Paid,0,Cash
DISB-0005219,BEN-00491,COHORT-SC-002,2025-10-06,2025-10-06,3046,Paid,0,Bank Transfer
DISB-0005220,BEN-00491,COHORT-SC-002,2025-11-06,2025-11-06,4882,Paid,0,M-Pesa
DISB-0005221,BEN-00491,COHORT-SC-002,2025-12-06,2025-12-06,7455,Paid,0,M-Pesa
DISB-0005222,BEN-00491,COHORT-SC-002,2026-01-06,2026-01-22,5520,Delayed,16,M-Pesa
DISB-0005223,BEN-00491,COHORT-SC-002,2026-02-06,2026-02-06,7543,Paid,0,Bank Transfer
DISB-0005224,BEN-00491,COHORT-SC-002,2026-03-06,2026-03-06,7908,Pending,0,M-Pesa
DISB-0005225,BEN-00491,COHORT-SC-002,2026-04-06,2026-04-06,7306,Pending,0,Cash
DISB-0005226,BEN-00491,COHORT-SC-002,2026-05-06,2026-05-06,6785,Paid,0,Bank Transfer
DISB-0005227,BEN-00491,COHORT-SC-002,2026-06-06,2026-06-06,3007,Paid,0,Cash
DISB-0005228,BEN-00491,COHORT-SC-002,2026-07-06,2026-07-06,4917,Paid,0,Bank Transfer
DISB-0005229,BEN-00491,COHORT-SC-002,2026-08-06,2026-08-06,4413,Paid,0,M-Pesa
DISB-0005230,BEN-00492,COHORT-SC-002,2025-09-06,2025-09-06,4727,Paid,0,M-Pesa
DISB-0005231,BEN-00492,COHORT-SC-002,2025-10-06,2025-10-06,7286,Paid,0,Bank Transfer
DISB-0005232,BEN-00492,COHORT-SC-002,2025-11-06,2025-11-06,3073,Paid,0,Bank Transfer
DISB-0005233,BEN-00492,COHORT-SC-002,2025-12-06,2025-12-06,7274,Paid,0,Bank Transfer
DISB-0005234,BEN-00492,COHORT-SC-002,2026-01-06,2026-01-06,6286,Paid,0,Cash
DISB-0005235,BEN-00492,COHORT-SC-002,2026-02-06,2026-02-06,5300,Paid,0,Cash
DISB-0005236,BEN-00492,COHORT-SC-002,2026-03-06,2026-03-18,7967,Delayed,12,Bank Transfer
DISB-0005237,BEN-00492,COHORT-SC-002,2026-04-06,2026-04-06,3423,Paid,0,Cash
DISB-0005238,BEN-00492,COHORT-SC-002,2026-05-06,2026-05-06,4343,Paid,0,Bank Transfer
DISB-0005239,BEN-00492,COHORT-SC-002,2026-06-06,2026-06-06,6563,Paid,0,Bank Transfer
DISB-0005240,BEN-00492,COHORT-SC-002,2026-07-06,2026-07-06,4978,Paid,0,Cash
DISB-0005241,BEN-00492,COHORT-SC-002,2026-08-06,2026-08-06,4271,PAID,0,Cash
DISB-0005242,BEN-00493,COHORT-SC-002,2025-09-06,2025-09-06,3989,Paid,0,Cash
DISB-0005243,BEN-00493,COHORT-SC-002,2025-10-06,2025-10-06,5177,Paid,0,M-Pesa
DISB-0005244,BEN-00493,COHORT-SC-002,2025-11-06,2025-11-06,4246,Paid,0,Cash
DISB-0005245,BEN-00493,COHORT-SC-002,2025-12-06,2025-12-06,5646,Pending,0,M-Pesa
DISB-0005246,BEN-00493,COHORT-SC-002,2026-01-06,2026-01-06,6755,Paid,0,M-Pesa
DISB-0005247,BEN-00493,COHORT-SC-002,2026-02-06,2026-02-06,6619,Paid,0,Bank Transfer
DISB-0005248,BEN-00493,COHORT-SC-002,2026-03-06,2026-03-06,6916,Paid,0,Cash
DISB-0005249,BEN-00493,COHORT-SC-002,2026-04-06,2026-04-06,3062,Paid,0,M-Pesa
DISB-0005250,BEN-00493,COHORT-SC-002,2026-05-06,2026-05-06,4392,Paid,0,M-Pesa
DISB-0005251,BEN-00493,COHORT-SC-002,2026-06-06,2026-06-06,6228,Paid,0,M-Pesa
DISB-0005252,BEN-00493,COHORT-SC-002,2026-07-06,2026-07-06,6362,Paid,0,Cash
DISB-0005253,BEN-00493,COHORT-SC-002,2026-08-06,2026-08-15,5792,Delayed,9,Bank Transfer
DISB-0005254,BEN-00494,COHORT-SC-002,2025-10-06,2025-10-06,7871,Paid,0,Bank Transfer
DISB-0005255,BEN-00494,COHORT-SC-002,2025-11-06,2025-11-19,7071,Delayed,13,Bank Transfer
DISB-0005256,BEN-00494,COHORT-SC-002,2025-12-06,2025-12-06,7053,Paid,0,Bank Transfer
DISB-0005257,BEN-00494,COHORT-SC-002,2026-01-06,2026-01-30,5898,Delayed,24,Bank Transfer
DISB-0005258,BEN-00494,COHORT-SC-002,2026-02-06,2026-02-06,5123,Paid,0,Cash
DISB-0005259,BEN-00494,COHORT-SC-002,2026-03-06,2026-03-06,7831,Paid,0,Cash
DISB-0005260,BEN-00494,COHORT-SC-002,2026-04-06,2026-04-06,7978,Paid,0,M-Pesa
DISB-0005261,BEN-00494,COHORT-SC-002,2026-05-06,2026-05-06,6417,Paid,0,Cash
DISB-0005262,BEN-00494,COHORT-SC-002,2026-06-06,2026-06-06,6525,Paid,0,Bank Transfer
DISB-0005263,BEN-00494,COHORT-SC-002,2026-07-06,2026-07-06,4852,Paid,0,M-Pesa
DISB-0005264,BEN-00494,COHORT-SC-002,2026-08-06,2026-08-06,4939,Paid,0,Cash
DISB-0005265,BEN-00495,COHORT-SC-002,2025-10-06,2025-10-06,7597,Paid,0,Cash
DISB-0005266,BEN-00495,COHORT-SC-002,2025-11-06,2025-11-06,7791,Paid,0,Bank Transfer
DISB-0005267,BEN-00495,COHORT-SC-002,2025-12-06,2025-12-06,7614,Paid,0,Bank Transfer
DISB-0005268,BEN-00495,COHORT-SC-002,2026-01-06,2026-01-06,5680,Paid,0,Bank Transfer
DISB-0005269,BEN-00495,COHORT-SC-002,2026-02-06,2026-02-06,5148,Paid,0,Cash
DISB-0005270,BEN-00495,COHORT-SC-002,2026-03-06,2026-03-06,6074,Paid,0,M-Pesa
DISB-0005271,BEN-00495,COHORT-SC-002,2026-04-06,2026-04-06,7332,Paid,0,Bank Transfer
DISB-0005272,BEN-00495,COHORT-SC-002,2026-05-06,2026-05-06,5291,Pending,0,Bank Transfer
DISB-0005273,BEN-00495,COHORT-SC-002,2026-06-06,2026-06-06,5428,Paid,0,Bank Transfer
DISB-0005274,BEN-00495,COHORT-SC-002,2026-07-06,2026-07-06,4434,Paid,0,Bank Transfer
DISB-0005275,BEN-00495,COHORT-SC-002,2026-08-06,2026-08-06,3974,Paid,0,Cash
DISB-0005276,BEN-00496,COHORT-SC-002,2025-09-06,2025-09-06,3896,Paid,0,M-Pesa
DISB-0005277,BEN-00496,COHORT-SC-002,2025-10-06,2025-10-06,3649,PAID,0,Cash
DISB-0005278,BEN-00496,COHORT-SC-002,2025-11-06,2025-11-06,3865,Paid,0,Cash
DISB-0005279,BEN-00496,COHORT-SC-002,2025-12-06,2025-12-06,3836,Paid,0,M-Pesa
DISB-0005280,BEN-00496,COHORT-SC-002,2026-01-06,2026-01-06,7350,Paid,0,M-Pesa
DISB-0005281,BEN-00496,COHORT-SC-002,2026-02-06,2026-02-06,4387,Paid,0,M-Pesa
DISB-0005282,BEN-00496,COHORT-SC-002,2026-03-06,2026-03-06,3631,Pending,0,Bank Transfer
DISB-0005283,BEN-00496,COHORT-SC-002,2026-04-06,2026-04-06,4474,Pending,0,Cash
DISB-0005284,BEN-00496,COHORT-SC-002,2026-05-06,2026-05-21,4153,Delayed,15,Bank Transfer
DISB-0005285,BEN-00496,COHORT-SC-002,2026-06-06,2026-06-06,6343,Paid,0,M-Pesa
DISB-0005286,BEN-00496,COHORT-SC-002,2026-07-06,2026-07-06,7986,Pending,0,Bank Transfer
DISB-0005287,BEN-00496,COHORT-SC-002,2026-08-06,2026-08-06,4751,Paid,0,M-Pesa
DISB-0005288,BEN-00497,COHORT-SC-002,2025-09-06,2025-09-06,6180,Paid,0,Cash
DISB-0005289,BEN-00497,COHORT-SC-002,2025-10-06,2025-10-30,6084,Delayed,24,Cash
DISB-0005290,BEN-00497,COHORT-SC-002,2025-11-06,2025-11-06,3233,Paid,0,Bank Transfer
DISB-0005291,BEN-00497,COHORT-SC-002,2025-12-06,2025-12-06,5409,Pending,0,M-Pesa
DISB-0005292,BEN-00497,COHORT-SC-002,2026-01-06,2026-01-06,3152,Paid,0,M-Pesa
DISB-0005293,BEN-00497,COHORT-SC-002,2026-02-06,2026-02-06,5834,Pending,0,Bank Transfer
DISB-0005294,BEN-00497,COHORT-SC-002,2026-03-06,,4152,Withheld,0,M-Pesa
DISB-0005295,BEN-00497,COHORT-SC-002,2026-04-06,2026-04-06,7434,Paid,0,M-Pesa
DISB-0005296,BEN-00497,COHORT-SC-002,2026-05-06,2026-06-01,4638,Delayed,26,Cash
DISB-0005297,BEN-00497,COHORT-SC-002,2026-06-06,2026-06-06,6127,Pending,0,Cash
DISB-0005298,BEN-00497,COHORT-SC-002,2026-07-06,2026-07-06,6247,withheld,0,M-Pesa
DISB-0005299,BEN-00497,COHORT-SC-002,2026-08-06,2026-08-06,3402,Pending,0,Bank Transfer
DISB-0005300,BEN-00498,COHORT-SC-002,2025-09-06,2025-09-06,4377,Pending,0,M-Pesa
DISB-0005301,BEN-00498,COHORT-SC-002,2025-10-06,,6195,Withheld,0,M-Pesa
DISB-0005302,BEN-00498,COHORT-SC-002,2025-11-06,2025-11-06,4112,withheld,0,Bank Transfer
DISB-0005303,BEN-00498,COHORT-SC-002,2025-12-06,2025-12-06,6864,Paid,0,M-Pesa
DISB-0005304,BEN-00498,COHORT-SC-002,2026-01-06,2026-01-06,3196,Paid,0,M-Pesa
DISB-0005305,BEN-00498,COHORT-SC-002,2026-02-06,2026-02-06,5256,Paid,0,M-Pesa
DISB-0005306,BEN-00498,COHORT-SC-002,2026-03-06,2026-03-06,5799,Pending,0,Bank Transfer
DISB-0005307,BEN-00498,COHORT-SC-002,2026-04-06,2026-04-06,3684,Paid,0,M-Pesa
DISB-0005308,BEN-00498,COHORT-SC-002,2026-05-06,,5558,Withheld,0,Cash
DISB-0005309,BEN-00498,COHORT-SC-002,2026-06-06,2026-06-06,7507,Pending,0,M-Pesa
DISB-0005310,BEN-00498,COHORT-SC-002,2026-07-06,2026-07-06,6686,Paid,0,Bank Transfer
DISB-0005311,BEN-00498,COHORT-SC-002,2026-08-06,2026-08-06,7579,Pending,0,Cash
DISB-0005312,BEN-00499,COHORT-SC-002,2025-10-06,2025-10-06,6452,Paid,0,Cash
DISB-0005313,BEN-00499,COHORT-SC-002,2025-11-06,2025-11-06,5664,Paid,0,M-Pesa
DISB-0005314,BEN-00499,COHORT-SC-002,2025-12-06,2025-12-27,6658,Delayed,21,M-Pesa
DISB-0005315,BEN-00499,COHORT-SC-002,2026-01-06,2026-01-06,3172,Paid,0,M-Pesa
DISB-0005316,BEN-00499,COHORT-SC-002,2026-02-06,2026-02-06,3504,Paid,0,Bank Transfer
DISB-0005317,BEN-00499,COHORT-SC-002,2026-03-06,2026-03-06,6351,Paid,0,Bank Transfer
DISB-0005318,BEN-00499,COHORT-SC-002,2026-04-06,2026-04-06,4953,Paid,0,M-Pesa
DISB-0005319,BEN-00499,COHORT-SC-002,2026-05-06,2026-06-02,3948,Delayed,27,Cash
DISB-0005320,BEN-00499,COHORT-SC-002,2026-06-06,2026-06-06,5149,Paid,0,M-Pesa
DISB-0005321,BEN-00499,COHORT-SC-002,2026-07-06,2026-07-06,7566,Paid,0,M-Pesa
DISB-0005322,BEN-00499,COHORT-SC-002,2026-08-06,2026-08-06,4078,Paid,0,Bank Transfer
DISB-0005323,BEN-00500,COHORT-SC-002,2025-10-06,,3772,Withheld,0,Bank Transfer
DISB-0005324,BEN-00500,COHORT-SC-002,2025-11-06,2025-11-24,7819,Delayed,18,Bank Transfer
DISB-0005325,BEN-00500,COHORT-SC-002,2025-12-06,2025-12-06,4445,Paid,0,Cash
DISB-0005326,BEN-00500,COHORT-SC-002,2026-01-06,,7576,Withheld,0,M-Pesa
DISB-0005327,BEN-00500,COHORT-SC-002,2026-02-06,2026-02-06,5388,Paid,0,Bank Transfer
DISB-0005328,BEN-00500,COHORT-SC-002,2026-03-06,2026-03-06,5366,Paid,0,Cash
DISB-0005329,BEN-00500,COHORT-SC-002,2026-04-06,2026-04-06,3659,Paid,0,Cash
DISB-0005330,BEN-00500,COHORT-SC-002,2026-05-06,2026-05-06,4054,Paid,0,Bank Transfer
DISB-0005331,BEN-00500,COHORT-SC-002,2026-06-06,2026-06-06,4909,Paid,0,M-Pesa
DISB-0005332,BEN-00500,COHORT-SC-002,2026-07-06,2026-07-17,4863,Delayed,11,Cash
DISB-0005333,BEN-00500,COHORT-SC-002,2026-08-06,2026-08-06,3879,Paid,0,M-Pesa
DISB-0005334,BEN-00501,COHORT-SC-002,2025-09-06,2025-09-06,5353,Paid,0,M-Pesa
DISB-0005335,BEN-00501,COHORT-SC-002,2025-10-06,2025-10-06,7008,Paid,0,M-Pesa
DISB-0005336,BEN-00501,COHORT-SC-002,2025-11-06,2025-11-06,7957,Paid,0,Bank Transfer
DISB-0005337,BEN-00501,COHORT-SC-002,2025-12-06,2025-12-06,7174,Paid,0,M-Pesa
DISB-0005338,BEN-00501,COHORT-SC-002,2026-01-06,2026-01-06,3565,Pending,0,M-Pesa
DISB-0005339,BEN-00501,COHORT-SC-002,2026-02-06,2026-02-06,5423,Paid,0,Cash
DISB-0005340,BEN-00501,COHORT-SC-002,2026-03-06,2026-03-24,6371,Delayed,18,Cash
DISB-0005341,BEN-00501,COHORT-SC-002,2026-04-06,2026-04-06,4439,Paid,0,Cash
DISB-0005342,BEN-00501,COHORT-SC-002,2026-05-06,2026-05-20,7892,Delayed,14,Cash
DISB-0005343,BEN-00501,COHORT-SC-002,2026-06-06,2026-06-06,6271,Paid,0,M-Pesa
DISB-0005344,BEN-00501,COHORT-SC-002,2026-07-06,2026-07-06,5950,Paid,0,M-Pesa
DISB-0005345,BEN-00501,COHORT-SC-002,2026-08-06,2026-08-06,7688,Paid,0,Bank Transfer
DISB-0005346,BEN-00502,COHORT-SC-002,2025-09-06,2025-09-06,7778,Paid,0,Cash
DISB-0005347,BEN-00502,COHORT-SC-002,2025-10-06,2025-10-06,5107,Paid,0,M-Pesa
DISB-0005348,BEN-00502,COHORT-SC-002,2025-11-06,2025-11-06,7021,Paid,0,M-Pesa
DISB-0005349,BEN-00502,COHORT-SC-002,2025-12-06,2025-12-06,4111,Paid,0,M-Pesa
DISB-0005350,BEN-00502,COHORT-SC-002,2026-01-06,,6804,Withheld,0,Cash
DISB-0005351,BEN-00502,COHORT-SC-002,2026-02-06,2026-02-06,7158,delayed,0,Cash
DISB-0005352,BEN-00502,COHORT-SC-002,2026-03-06,2026-03-06,4056,Paid,0,M-Pesa
DISB-0005353,BEN-00502,COHORT-SC-002,2026-04-06,2026-04-06,6826,Paid,0,Bank Transfer
DISB-0005354,BEN-00502,COHORT-SC-002,2026-05-06,2026-05-06,5074,Paid,0,Cash
DISB-0005355,BEN-00502,COHORT-SC-002,2026-06-06,2026-06-06,6185,Paid,0,Bank Transfer
DISB-0005356,BEN-00502,COHORT-SC-002,2026-07-06,2026-07-06,7353,PAID,0,Cash
DISB-0005357,BEN-00502,COHORT-SC-002,2026-08-06,2026-08-06,5114,Paid,0,Cash
DISB-0005358,BEN-00503,COHORT-SC-002,2025-10-06,2025-10-06,4846,Paid,0,M-Pesa
DISB-0005359,BEN-00503,COHORT-SC-002,2025-11-06,2025-11-19,4333,Delayed,13,Bank Transfer
DISB-0005360,BEN-00503,COHORT-SC-002,2025-12-06,2025-12-06,5262,Paid,0,M-Pesa
DISB-0005361,BEN-00503,COHORT-SC-002,2026-01-06,2026-01-06,7267,paid,0,M-Pesa
DISB-0005362,BEN-00503,COHORT-SC-002,2026-02-06,2026-02-06,4892,Paid,0,M-Pesa
DISB-0005363,BEN-00504,COHORT-SC-002,2025-10-06,,7982,Withheld,0,M-Pesa
DISB-0005364,BEN-00504,COHORT-SC-002,2025-11-06,2025-11-06,5911,Paid,0,M-Pesa
DISB-0005365,BEN-00504,COHORT-SC-002,2025-12-06,2025-12-06,5489,Pending,0,Bank Transfer
DISB-0005366,BEN-00504,COHORT-SC-002,2026-01-06,2026-01-06,4342,Paid,0,M-Pesa
DISB-0005367,BEN-00504,COHORT-SC-002,2026-02-06,2026-02-06,3982,PAID,0,Cash
